Account_ID,Customer_ID,Account_Type,Branch,Open_Date,Balance,Status,Year,Month_Number,Month_Name,Quarter
430651,314088,Savings,Mumbai,2023-06-18 06:42:03,15004.64,Closed,2023,6,June,2
430652,303665,Salary,Delhi,2022-03-04 14:40:26,6771.1,Active,2022,3,March,1
430653,339005,Current,Bengaluru,2020-05-21 23:12:59,30054.77,Active,2020,5,May,2
430654,322303,Current,Kolkata,2019-03-26 05:00:57,44381.87,Active,2019,3,March,1
430655,306397,Salary,Bengaluru,2018-11-08 21:42:02,5158.27,Dormant,2018,11,November,4
430656,317454,Premium,Delhi,2018-08-23 22:31:33,6665.08,Active,2018,8,August,3
430657,308512,Premium,Delhi,2024-07-10 03:37:33,15551.37,Closed,2024,7,July,3
430658,329933,Current,Bengaluru,2020-08-11 14:39:17,6017.55,Active,2020,8,August,3
430659,319243,Premium,Kolkata,2021-07-19 04:05:53,8300.04,Active,2021,7,July,3
430660,307533,Salary,Chennai,2022-10-25 19:24:46,31422.32,Active,2022,10,October,4
430661,308841,Savings,Delhi,2021-01-16 12:51:53,5104.51,Dormant,2021,1,January,1
430662,320998,Current,Delhi,2021-01-19 12:48:06,33632.95,Active,2021,1,January,1
430663,332181,Savings,Mumbai,2019-12-14 13:40:31,68040.29,Dormant,2019,12,December,4
430664,308171,Premium,Kolkata,2024-10-27 17:32:38,8292.03,Active,2024,10,October,4
430665,331885,Savings,Bengaluru,2021-07-28 12:31:25,5817.97,Active,2021,7,July,3
430666,335728,Premium,Kolkata,2019-12-24 22:00:15,7738.77,Active,2019,12,December,4
430667,325559,Premium,Mumbai,2019-03-05 16:08:25,4450.79,Active,2019,3,March,1
430668,301896,Premium,Delhi,2018-05-19 09:31:16,27640.28,Active,2018,5,May,2
430669,305014,Current,Kolkata,2023-01-14 09:19:19,9906.01,Active,2023,1,January,1
430670,308295,Salary,Delhi,2022-03-27 06:20:59,6960.5,Closed,2022,3,March,1
430671,338992,Savings,Bengaluru,2020-10-10 03:31:51,40116.42,Active,2020,10,October,4
430672,302385,Current,Chennai,2023-03-30 07:44:10,10555.09,Active,2023,3,March,1
430673,331244,Current,Kolkata,2022-02-19 04:13:43,6167.9,Active,2022,2,February,1
430674,318840,Savings,Chennai,2019-04-24 14:19:18,37323.7,Active,2019,4,April,2
430675,321233,Premium,Kolkata,2024-08-06 00:35:09,7646.44,Active,2024,8,August,3
430676,316846,Savings,Kolkata,2018-08-18 12:30:22,12143.85,Active,2018,8,August,3
430677,317406,Savings,Bengaluru,2022-02-18 06:31:39,17497.89,Active,2022,2,February,1
430678,316937,Savings,Chennai,2019-09-07 01:08:03,11910.85,Active,2019,9,September,3
430679,320878,Savings,Delhi,2020-05-26 14:17:30,8015.96,Dormant,2020,5,May,2
430680,320105,Salary,Bengaluru,2022-02-18 09:47:53,24297.19,Active,2022,2,February,1
430681,314073,Savings,Mumbai,2019-03-02 22:14:27,16169.79,Active,2019,3,March,1
430682,327045,Savings,Mumbai,2019-02-21 09:11:14,125760.94,Active,2019,2,February,1
430683,307191,Current,Chennai,2024-03-11 11:32:21,6615.14,Active,2024,3,March,1
430684,333457,Current,Chennai,2023-03-05 06:17:46,4855.93,Active,2023,3,March,1
430685,336725,Premium,Mumbai,2023-05-01 12:51:12,11725.55,Active,2023,5,May,2
430686,334352,Premium,Delhi,2020-07-22 03:42:37,2499.93,Active,2020,7,July,3
430687,338951,Savings,Delhi,2019-02-04 07:01:42,933.4,Active,2019,2,February,1
430688,333915,Premium,Bengaluru,2018-10-10 04:13:36,5012.57,Active,2018,10,October,4
430689,334504,Current,Mumbai,2021-12-02 04:43:54,19752.22,Active,2021,12,December,4
430690,321453,Premium,Delhi,2023-06-22 14:39:19,17220.76,Active,2023,6,June,2
430691,300038,Current,Bengaluru,2021-03-16 11:41:30,6974.7,Active,2021,3,March,1
430692,337179,Premium,Bengaluru,2018-02-10 01:07:50,17734.96,Active,2018,2,February,1
430693,305440,Premium,Delhi,2023-04-13 01:32:14,6431.47,Active,2023,4,April,2
430694,334537,Savings,Mumbai,2023-06-14 13:23:17,21371.81,Active,2023,6,June,2
430695,318742,Current,Kolkata,2024-05-29 10:02:52,3763.59,Active,2024,5,May,2
430696,338326,Premium,Mumbai,2023-09-14 19:54:19,4068.65,Active,2023,9,September,3
430697,324862,Premium,Bengaluru,2023-09-16 19:08:56,7454.89,Active,2023,9,September,3
430698,335869,Current,Bengaluru,2024-06-03 03:44:34,20425.02,Active,2024,6,June,2
430699,304463,Savings,Bengaluru,2023-07-18 05:58:10,16952.41,Active,2023,7,July,3
430700,310380,Salary,Chennai,2020-02-12 16:15:08,42747.66,Active,2020,2,February,1
430701,321067,Premium,Mumbai,2023-07-31 07:54:20,20249.76,Dormant,2023,7,July,3
430702,331041,Savings,Chennai,2024-11-18 08:40:16,10868.7,Closed,2024,11,November,4
430703,334343,Current,Kolkata,2022-02-05 10:23:22,16781.79,Active,2022,2,February,1
430704,304269,Salary,Delhi,2019-11-13 08:35:18,15220.46,Active,2019,11,November,4
430705,339279,Salary,Mumbai,2019-06-27 08:23:43,74979.95,Active,2019,6,June,2
430706,334892,Current,Chennai,2019-10-08 00:29:25,4929.12,Dormant,2019,10,October,4
430707,310886,Current,Bengaluru,2021-05-31 00:01:23,4099.2,Active,2021,5,May,2
430708,302845,Current,Delhi,2023-11-27 12:00:49,19512.57,Active,2023,11,November,4
430709,334853,Savings,Chennai,2021-01-04 08:39:31,1993.45,Active,2021,1,January,1
430710,319038,Current,Bengaluru,2019-09-24 01:38:56,12141.88,Active,2019,9,September,3
430711,322459,Premium,Mumbai,2019-05-13 04:33:10,14570.96,Active,2019,5,May,2
430712,303015,Current,Bengaluru,2022-08-11 16:33:45,19889.2,Active,2022,8,August,3
430713,329662,Current,Delhi,2018-12-14 21:35:41,6759.51,Active,2018,12,December,4
430714,315934,Salary,Bengaluru,2024-01-14 12:44:52,10858.64,Active,2024,1,January,1
430715,315315,Savings,Delhi,2019-12-18 01:28:47,7305.82,Active,2019,12,December,4
430716,336705,Current,Chennai,2024-03-13 04:05:20,3602.72,Active,2024,3,March,1
430717,305406,Premium,Bengaluru,2019-03-28 04:16:33,8640.09,Active,2019,3,March,1
430718,331520,Savings,Delhi,2020-08-08 14:30:14,4495.3,Active,2020,8,August,3
430719,335866,Current,Delhi,2020-01-05 03:22:51,15287.2,Active,2020,1,January,1
430720,317532,Premium,Mumbai,2023-10-11 18:43:28,10009.96,Active,2023,10,October,4
430721,307413,Premium,Kolkata,2023-03-20 09:57:49,19885.5,Active,2023,3,March,1
430722,311896,Premium,Delhi,2023-03-07 12:15:07,12663.04,Dormant,2023,3,March,1
430723,327530,Premium,Delhi,2022-08-28 07:17:18,10123.74,Active,2022,8,August,3
430724,338044,Premium,Kolkata,2018-07-05 20:16:54,38395.24,Active,2018,7,July,3
430725,308329,Current,Bengaluru,2018-05-27 22:35:28,16663.93,Active,2018,5,May,2
430726,337729,Current,Bengaluru,2021-05-28 04:37:38,16994.74,Active,2021,5,May,2
430727,319180,Savings,Delhi,2018-06-14 14:05:22,5263.11,Active,2018,6,June,2
430728,321553,Savings,Mumbai,2021-08-02 17:27:17,57887.16,Active,2021,8,August,3
430729,307586,Savings,Mumbai,2021-01-15 15:25:44,17158.79,Active,2021,1,January,1
430730,326832,Current,Bengaluru,2021-07-02 08:18:32,11951.95,Active,2021,7,July,3
430731,332650,Current,Kolkata,2019-12-01 10:27:01,16052.41,Active,2019,12,December,4
430732,305565,Salary,Kolkata,2022-02-20 07:13:29,11304.42,Active,2022,2,February,1
430733,326609,Premium,Mumbai,2020-09-05 18:41:37,73859.71,Active,2020,9,September,3
430734,328537,Current,Chennai,2024-12-05 02:18:16,62253.49,Active,2024,12,December,4
430735,333562,Current,Mumbai,2022-09-28 19:10:38,12852.93,Active,2022,9,September,3
430736,321435,Savings,Bengaluru,2022-12-12 21:00:26,12665.25,Active,2022,12,December,4
430737,302004,Savings,Mumbai,2021-02-24 23:11:22,19358.75,Active,2021,2,February,1
430738,319013,Savings,Delhi,2019-09-27 12:04:15,4591.22,Active,2019,9,September,3
430739,317181,Savings,Delhi,2019-01-24 23:06:18,47816.41,Active,2019,1,January,1
430740,339556,Savings,Bengaluru,2019-05-13 02:51:37,10154.02,Active,2019,5,May,2
430741,300512,Premium,Mumbai,2022-06-29 08:24:59,18210.25,Active,2022,6,June,2
430742,302245,Savings,Kolkata,2023-03-21 03:10:26,4399.42,Active,2023,3,March,1
430743,301918,Savings,Delhi,2024-01-22 02:55:03,8220.05,Active,2024,1,January,1
430744,318709,Salary,Chennai,2019-11-07 18:50:54,8605.16,Active,2019,11,November,4
430745,321508,Salary,Kolkata,2024-01-19 23:33:05,14242.68,Active,2024,1,January,1
430746,308937,Savings,Delhi,2018-04-17 18:02:43,6071.22,Active,2018,4,April,2
430747,311883,Salary,Chennai,2022-03-17 15:29:32,3405.4,Active,2022,3,March,1
430748,337038,Current,Chennai,2020-04-19 16:57:32,53272.15,Active,2020,4,April,2
430749,309362,Salary,Bengaluru,2023-10-20 19:47:47,20283.79,Active,2023,10,October,4
430750,316616,Current,Chennai,2021-12-24 11:22:02,6820.12,Active,2021,12,December,4
430751,334459,Premium,Mumbai,2021-10-17 07:59:25,8323.73,Dormant,2021,10,October,4
430752,339664,Salary,Chennai,2021-12-16 03:50:15,4437.13,Active,2021,12,December,4
430753,320983,Salary,Kolkata,2023-08-05 09:35:25,24054.92,Dormant,2023,8,August,3
430754,330973,Current,Chennai,2021-04-17 19:52:38,11497.14,Active,2021,4,April,2
430755,331124,Premium,Chennai,2019-11-11 18:28:43,1715.99,Active,2019,11,November,4
430756,322892,Savings,Mumbai,2019-11-27 23:54:37,42998.58,Active,2019,11,November,4
430757,310987,Premium,Bengaluru,2019-04-12 18:10:09,27049.58,Active,2019,4,April,2
430758,337737,Salary,Mumbai,2019-06-12 03:21:08,10987.08,Active,2019,6,June,2
430759,321564,Salary,Delhi,2024-02-17 19:52:07,3549.8,Dormant,2024,2,February,1
430760,321004,Savings,Kolkata,2018-10-11 12:03:47,31488.85,Active,2018,10,October,4
430761,312717,Salary,Chennai,2022-07-12 16:32:17,36741.3,Active,2022,7,July,3
430762,313601,Salary,Mumbai,2021-07-16 21:59:18,10355.16,Active,2021,7,July,3
430763,307423,Savings,Bengaluru,2019-03-11 08:04:22,19309.29,Active,2019,3,March,1
430764,329697,Premium,Kolkata,2018-11-17 09:16:48,5056.24,Active,2018,11,November,4
430765,307186,Premium,Delhi,2021-12-01 20:33:49,2382.3,Active,2021,12,December,4
430766,312270,Current,Chennai,2018-12-30 04:30:26,11181.33,Active,2018,12,December,4
430767,321298,Current,Chennai,2022-03-11 13:16:34,7877.34,Active,2022,3,March,1
430768,305156,Savings,Kolkata,2019-11-27 23:01:40,10541.41,Active,2019,11,November,4
430769,304625,Salary,Mumbai,2021-09-04 05:15:33,7854.47,Active,2021,9,September,3
430770,314553,Premium,Delhi,2024-09-05 13:34:48,3414.2,Active,2024,9,September,3
430771,312994,Current,Mumbai,2021-02-07 09:09:41,3874.71,Active,2021,2,February,1
430772,336229,Current,Delhi,2019-05-23 04:55:21,9820.44,Active,2019,5,May,2
430773,338897,Premium,Delhi,2019-10-23 00:11:31,6708.18,Active,2019,10,October,4
430774,324347,Premium,Kolkata,2019-04-25 09:08:22,92179.36,Active,2019,4,April,2
430775,314341,Savings,Kolkata,2020-04-14 08:34:16,34629.32,Active,2020,4,April,2
430776,312601,Premium,Kolkata,2020-04-28 14:23:52,5942.39,Active,2020,4,April,2
430777,331275,Savings,Chennai,2024-04-27 01:44:56,25261.45,Active,2024,4,April,2
430778,301745,Current,Mumbai,2020-04-02 09:20:11,60893.1,Active,2020,4,April,2
430779,331847,Current,Chennai,2022-08-27 03:31:44,5041.08,Active,2022,8,August,3
430780,324517,Premium,Bengaluru,2018-10-25 19:56:13,3159.36,Active,2018,10,October,4
430781,328374,Salary,Chennai,2021-05-03 01:49:07,13766.59,Closed,2021,5,May,2
430782,306838,Current,Kolkata,2020-08-20 19:59:53,14865.65,Active,2020,8,August,3
430783,301221,Current,Bengaluru,2020-08-21 22:29:43,2535.67,Active,2020,8,August,3
430784,319101,Premium,Chennai,2021-08-05 12:52:29,13761.31,Active,2021,8,August,3
430785,339590,Savings,Delhi,2021-01-16 03:02:57,14476.31,Dormant,2021,1,January,1
430786,337860,Premium,Mumbai,2019-04-28 02:19:49,7905.8,Active,2019,4,April,2
430787,305328,Savings,Mumbai,2023-12-09 01:44:57,14039.42,Active,2023,12,December,4
430788,339641,Salary,Chennai,2018-04-18 09:41:01,9275.71,Active,2018,4,April,2
430789,339733,Current,Kolkata,2020-12-09 18:16:48,11345.26,Dormant,2020,12,December,4
430790,308463,Savings,Mumbai,2020-08-26 21:06:28,4757.06,Active,2020,8,August,3
430791,320750,Current,Kolkata,2019-01-14 09:13:53,8457.51,Dormant,2019,1,January,1
430792,334329,Premium,Delhi,2023-08-09 17:01:05,6512.22,Dormant,2023,8,August,3
430793,317548,Current,Chennai,2023-06-04 03:03:15,12576.1,Active,2023,6,June,2
430794,306458,Premium,Mumbai,2020-12-18 11:11:57,3661.68,Active,2020,12,December,4
430795,310180,Savings,Chennai,2022-07-25 21:00:52,564.42,Active,2022,7,July,3
430796,307557,Salary,Kolkata,2023-02-10 07:02:01,26264.23,Active,2023,2,February,1
430797,308339,Salary,Chennai,2024-04-20 19:29:54,5741.33,Active,2024,4,April,2
430798,311949,Current,Chennai,2022-10-28 14:58:24,3873.26,Closed,2022,10,October,4
430799,335562,Savings,Chennai,2021-03-25 01:34:48,35927.17,Active,2021,3,March,1
430800,302228,Savings,Mumbai,2024-10-02 04:17:12,15991.69,Dormant,2024,10,October,4
430801,335517,Current,Bengaluru,2019-03-06 13:41:09,6324.54,Active,2019,3,March,1
430802,302218,Current,Delhi,2024-09-16 07:47:32,23078.82,Active,2024,9,September,3
430803,314083,Salary,Bengaluru,2018-03-28 10:02:13,2482.54,Active,2018,3,March,1
430804,310133,Salary,Chennai,2019-07-10 02:19:32,4712.77,Active,2019,7,July,3
430805,334208,Savings,Chennai,2024-02-06 10:31:55,29852.01,Active,2024,2,February,1
430806,309210,Current,Kolkata,2018-07-23 13:08:55,2346.32,Closed,2018,7,July,3
430807,325604,Premium,Chennai,2024-06-12 13:32:11,6328.71,Active,2024,6,June,2
430808,308581,Savings,Mumbai,2021-07-10 09:13:18,6830.86,Active,2021,7,July,3
430809,303369,Salary,Mumbai,2019-05-12 13:11:21,32507.55,Active,2019,5,May,2
430810,332320,Savings,Mumbai,2021-07-04 09:21:22,1893.71,Active,2021,7,July,3
430811,339777,Premium,Delhi,2019-09-05 21:58:59,8373.87,Active,2019,9,September,3
430812,327252,Premium,Bengaluru,2022-02-21 07:31:09,1792.57,Closed,2022,2,February,1
430813,313986,Savings,Bengaluru,2018-01-26 09:07:43,3723.47,Active,2018,1,January,1
430814,335156,Premium,Bengaluru,2022-04-25 15:45:36,6445.54,Active,2022,4,April,2
430815,324718,Premium,Delhi,2020-03-22 15:54:31,4825.72,Active,2020,3,March,1
430816,333221,Savings,Chennai,2022-06-25 12:53:58,25761.05,Active,2022,6,June,2
430817,333787,Premium,Mumbai,2024-06-13 13:04:50,12869.03,Active,2024,6,June,2
430818,333573,Savings,Delhi,2024-04-18 09:26:31,4341.46,Closed,2024,4,April,2
430819,331316,Savings,Mumbai,2024-08-19 16:10:50,1939.82,Active,2024,8,August,3
430820,308941,Salary,Bengaluru,2022-04-07 19:43:03,3070.9,Active,2022,4,April,2
430821,310982,Premium,Mumbai,2022-06-04 18:25:13,9345.42,Active,2022,6,June,2
430822,318071,Premium,Bengaluru,2019-08-13 17:47:13,45865.53,Active,2019,8,August,3
430823,325323,Savings,Chennai,2018-06-08 03:23:01,8506.22,Active,2018,6,June,2
430824,304956,Premium,Delhi,2018-01-19 00:13:00,10249.12,Active,2018,1,January,1
430825,318841,Premium,Kolkata,2021-12-19 20:58:51,2008.97,Active,2021,12,December,4
430826,324888,Premium,Bengaluru,2024-10-13 12:55:51,4264.79,Active,2024,10,October,4
430827,332958,Savings,Chennai,2018-05-01 02:10:22,6207.84,Active,2018,5,May,2
430828,337956,Savings,Bengaluru,2024-05-08 17:35:46,5465.35,Active,2024,5,May,2
430829,320185,Salary,Delhi,2018-09-23 05:47:19,14011.4,Active,2018,9,September,3
430830,313725,Savings,Mumbai,2020-09-12 00:38:20,5562.46,Active,2020,9,September,3
430831,301572,Current,Kolkata,2023-09-11 08:57:38,12037.01,Active,2023,9,September,3
430832,330183,Savings,Delhi,2019-02-20 09:25:48,39239.29,Active,2019,2,February,1
430833,323486,Current,Bengaluru,2019-02-23 10:01:00,15410.08,Active,2019,2,February,1
430834,319348,Savings,Delhi,2024-08-15 11:43:21,21979.17,Active,2024,8,August,3
430835,332543,Savings,Chennai,2023-04-24 15:02:54,28707.49,Active,2023,4,April,2
430836,316361,Savings,Mumbai,2023-04-27 05:43:45,1727.76,Active,2023,4,April,2
430837,322881,Savings,Chennai,2023-06-25 02:41:26,19339.01,Closed,2023,6,June,2
430838,330001,Premium,Bengaluru,2019-09-26 08:17:52,6094.36,Active,2019,9,September,3
430839,331228,Salary,Kolkata,2020-07-10 08:29:48,13796.11,Active,2020,7,July,3
430840,314485,Premium,Bengaluru,2019-03-30 04:56:39,4643.5,Active,2019,3,March,1
430841,329635,Premium,Delhi,2021-09-25 22:40:25,20973.04,Active,2021,9,September,3
430842,300203,Savings,Bengaluru,2018-06-04 09:24:25,21564.46,Active,2018,6,June,2
430843,327714,Savings,Mumbai,2018-07-20 13:41:50,12201.58,Active,2018,7,July,3
430844,318042,Savings,Chennai,2021-11-17 10:21:51,19812.48,Active,2021,11,November,4
430845,312437,Savings,Kolkata,2019-02-21 09:42:42,7233.26,Active,2019,2,February,1
430846,325140,Premium,Delhi,2020-05-11 12:58:07,15342.4,Active,2020,5,May,2
430847,326243,Current,Kolkata,2020-05-22 22:25:51,6993.09,Closed,2020,5,May,2
430848,306155,Current,Kolkata,2022-07-18 00:01:59,426.49,Active,2022,7,July,3
430849,319110,Savings,Bengaluru,2019-02-25 20:57:26,58514.14,Dormant,2019,2,February,1
430850,333236,Salary,Bengaluru,2021-10-17 15:24:18,24659.13,Active,2021,10,October,4
430851,301796,Savings,Chennai,2021-09-01 22:30:28,2680.59,Active,2021,9,September,3
430852,309608,Salary,Delhi,2018-06-06 20:42:59,22557.75,Active,2018,6,June,2
430853,311665,Salary,Kolkata,2020-07-11 10:24:51,9453.3,Active,2020,7,July,3
430854,320560,Current,Chennai,2020-08-20 11:12:17,3202.82,Active,2020,8,August,3
430855,310459,Savings,Delhi,2019-07-19 21:15:42,3631.62,Active,2019,7,July,3
430856,323897,Current,Delhi,2018-09-25 15:28:47,8753.75,Active,2018,9,September,3
430857,301440,Current,Delhi,2024-05-01 20:16:33,518.51,Active,2024,5,May,2
430858,308612,Savings,Mumbai,2021-11-04 09:34:50,28679.11,Active,2021,11,November,4
430859,335523,Savings,Mumbai,2018-03-02 18:19:18,32197.63,Active,2018,3,March,1
430860,327041,Salary,Chennai,2022-10-20 06:58:32,5601.7,Active,2022,10,October,4
430861,322585,Current,Chennai,2023-05-30 15:26:08,8000.07,Active,2023,5,May,2
430862,319987,Salary,Mumbai,2022-06-02 13:30:37,23521.42,Active,2022,6,June,2
430863,331389,Premium,Kolkata,2018-12-16 07:10:13,30204.33,Active,2018,12,December,4
430864,326693,Salary,Bengaluru,2018-10-26 22:31:44,3063.18,Active,2018,10,October,4
430865,335363,Current,Kolkata,2022-06-07 23:35:41,8636.43,Active,2022,6,June,2
430866,313702,Savings,Kolkata,2024-07-21 00:05:07,10236.39,Active,2024,7,July,3
430867,310274,Current,Delhi,2018-11-03 07:24:35,6872.74,Active,2018,11,November,4
430868,304843,Premium,Delhi,2020-03-14 07:47:43,4952.03,Active,2020,3,March,1
430869,335341,Premium,Kolkata,2018-08-14 07:32:19,16651.83,Active,2018,8,August,3
430870,333202,Premium,Kolkata,2020-10-02 14:15:03,4743.12,Dormant,2020,10,October,4
430871,308236,Savings,Kolkata,2019-05-23 19:20:50,5494.61,Active,2019,5,May,2
430872,335134,Current,Chennai,2018-02-03 12:40:44,10678.37,Active,2018,2,February,1
430873,333563,Current,Bengaluru,2018-12-26 16:53:57,5570.43,Closed,2018,12,December,4
430874,302096,Premium,Delhi,2024-12-24 18:44:31,16336.88,Dormant,2024,12,December,4
430875,333983,Premium,Chennai,2022-10-22 08:42:59,13187.8,Active,2022,10,October,4
430876,325223,Current,Chennai,2018-01-04 01:56:44,21219.92,Dormant,2018,1,January,1
430877,335594,Current,Bengaluru,2023-08-12 13:37:34,931.63,Active,2023,8,August,3
430878,314287,Savings,Mumbai,2021-01-01 07:58:33,3861.93,Active,2021,1,January,1
430879,314054,Current,Delhi,2022-12-30 21:29:57,4734.21,Active,2022,12,December,4
430880,305319,Savings,Delhi,2023-05-19 03:21:06,6139.48,Active,2023,5,May,2
430881,309632,Current,Bengaluru,2020-11-16 19:26:38,16007.73,Active,2020,11,November,4
430882,336138,Premium,Bengaluru,2021-08-14 05:37:48,2332.99,Closed,2021,8,August,3
430883,301025,Premium,Chennai,2019-05-09 03:53:41,10444.08,Active,2019,5,May,2
430884,337589,Premium,Mumbai,2021-02-15 15:19:13,4132.77,Active,2021,2,February,1
430885,338132,Salary,Bengaluru,2021-02-03 07:56:43,28539.14,Active,2021,2,February,1
430886,325077,Salary,Kolkata,2023-11-03 05:36:50,3082.98,Dormant,2023,11,November,4
430887,325496,Salary,Kolkata,2018-11-08 07:14:23,5645.1,Active,2018,11,November,4
430888,338432,Salary,Bengaluru,2024-09-09 15:06:44,4109.65,Active,2024,9,September,3
430889,321921,Current,Kolkata,2019-05-27 23:53:36,16699.41,Active,2019,5,May,2
430890,318222,Salary,Kolkata,2021-06-29 18:51:57,1188.76,Active,2021,6,June,2
430891,307021,Savings,Bengaluru,2019-05-27 05:44:21,908.53,Active,2019,5,May,2
430892,320226,Premium,Chennai,2024-11-22 10:49:40,6560.57,Active,2024,11,November,4
430893,334133,Savings,Chennai,2021-02-07 20:26:54,6752.22,Active,2021,2,February,1
430894,322037,Savings,Mumbai,2024-08-14 21:26:53,11270.43,Active,2024,8,August,3
430895,338277,Current,Delhi,2020-06-03 10:40:42,3528.81,Active,2020,6,June,2
430896,316539,Savings,Delhi,2021-11-07 18:04:52,5102.73,Active,2021,11,November,4
430897,319450,Salary,Chennai,2021-11-02 19:51:20,27323.54,Active,2021,11,November,4
430898,315505,Savings,Kolkata,2019-07-02 22:44:13,45283.31,Active,2019,7,July,3
430899,300180,Current,Delhi,2024-11-04 08:25:35,15952.68,Active,2024,11,November,4
