Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status,Estimated_Interest
511852,336850,Business,482777.43,21.37,180,Defaulted,1547543.051865
511853,333356,Education,7747690.52,21.03,120,Active,16293393.16356
511854,321428,Personal,2733986.68,16.87,84,Active,3228564.8704120005
511855,335073,Education,1927190.18,11.81,36,Rejected,682803.480774
511856,337022,Personal,4623006.14,8.91,84,Active,2883368.9295179998
511857,312876,Home,3375283.88,15.84,48,Active,2138579.866368
511858,302693,Auto,558268.26,18.29,84,Closed,714750.8532779999
511859,300216,Undefined,1049687.91,18.46,240,Active,3875447.76372
511860,314458,Education,1741784.15,9.66,120,Active,1682563.4889
511861,318260,Auto,5803583.83,11.38,48,Active,2641791.3594160005
511862,331019,Personal,1100501.92,10.1,24,Rejected,222301.38783999998
511863,311551,Education,6185309.59,18.87,24,Rejected,2334335.839266
511864,317430,Auto,6112642.67,21.71,180,Closed,19905820.854855
511865,314912,Education,629669.82,14.36,36,Active,271261.75845599995
511866,332482,Home,7690171.35,20.94,84,Closed,11272253.16483
511867,303482,Auto,1968148.59,9.2,24,Active,362139.34056
511868,324027,Personal,7045488.41,15.8,84,Active,7792310.18146
511869,334425,Business,3257100.59,8.73,240,Active,5686897.63014
511870,303389,Home,6465560.21,15.81,240,Closed,20444101.384020004
511871,312921,Education,4536304.28,11.9,12,Active,539820.20932
511872,311007,Home,3014631.55,12.25,24,Rejected,738584.7297499999
511873,326568,Auto,839147.71,12.94,180,Active,1628785.7051099997
511874,317810,Education,5945413.76,12.06,60,Rejected,3585084.49728
511875,321622,Personal,1553281.06,12.61,240,Active,3917374.8333199997
511876,307961,Business,760134.48,9.43,240,Rejected,1433613.62928
511877,301838,Personal,2989994.97,10.43,120,Rejected,3118564.75371
511878,334422,Home,876714.36,11.38,24,Defaulted,199540.18833600002
511879,333564,Auto,6107198.9,20.2,24,Active,2467308.3556
511880,303615,Home,3289458.4,18.26,24,Closed,1201310.20768
511881,338517,Business,7274610.97,8.67,60,Closed,3153543.8554950003
511882,311408,Business,2387206.24,17.22,240,Active,8221538.29056
511883,308693,Personal,1964555.23,10.85,240,Closed,4263084.8491
511884,326030,Auto,7915722.9,21.59,60,Active,8545022.870550001
511885,330450,Home,7001335.23,17.46,84,Closed,8557031.918106
511886,318701,Business,5578474.73,17.0,84,Closed,6638384.928700001
511887,304637,Home,50186.49,18.03,36,Defaulted,27145.872441
511888,337719,Personal,5093904.32,14.4,60,Defaulted,3667611.1104000006
511889,319534,Auto,4647485.57,18.21,48,Defaulted,3385228.4891880006
511890,300792,Home,1791922.17,21.51,84,Defaulted,2698097.211369
511891,337252,Auto,6911056.62,14.21,84,Active,6874428.019914
511892,337136,Home,4077714.54,10.39,180,Active,6355118.110590001
511893,312077,Business,5112682.61,19.4,12,Closed,991860.42634
511894,339398,Home,7075721.88,14.09,36,Defaulted,2990907.638676
511895,315449,Education,1775244.79,15.59,36,Closed,830281.9882830002
511896,320898,Education,7511161.55,12.53,240,Active,18822970.844299998
511897,309992,Education,7326435.42,21.11,36,Active,4639831.5514859995
511898,339166,Business,5039947.82,14.88,60,Rejected,3749721.178080001
511899,325133,Business,4143095.46,21.44,12,Active,888279.6666240001
511900,322232,Personal,5426223.19,17.27,60,Active,4685543.724565
511901,332006,Education,6449328.9,9.8,48,Rejected,2528136.9288000003
511902,336710,Personal,7704884.67,16.95,60,Closed,6529889.757824998
511903,314364,Auto,2210394.57,13.56,120,Active,2997295.03692
511904,325794,Auto,4249373.04,8.79,12,Closed,373519.89021599997
511905,329313,Auto,1004147.0,21.11,36,Active,635926.2951
511906,302294,Education,4753019.52,16.06,12,Rejected,763334.9349119999
511907,313189,Personal,7457508.75,17.77,12,Closed,1325199.304875
511908,317496,Business,4469082.03,18.65,84,Closed,5834386.590165
511909,328229,Education,1456867.71,10.36,120,Active,1509314.94756
511910,309088,Home,5533308.91,14.92,180,Active,12383545.340580001
511911,301106,Business,5425930.0,18.56,48,Active,4028210.4319999996
511912,328411,Business,7610154.87,9.18,180,Active,10479183.25599
511913,312640,Personal,210646.36,10.59,84,Active,156152.14666799997
511914,336706,Business,1007245.92,9.14,12,Active,92062.27708800002
511915,332928,Business,1693379.37,11.11,48,Active,752537.792028
511916,325182,Auto,5456789.35,14.07,180,Active,11516553.923174998
511917,315174,Business,5890185.29,7.6,240,Active,8953081.6408
511918,327855,Education,3364693.91,16.85,120,Active,5669509.23835
511919,313673,Personal,3675250.26,16.55,60,Active,3041269.5901499996
511920,312114,Home,235258.72,14.52,48,Active,136638.264576
511921,319293,Education,3130974.92,9.49,36,Active,891388.5597239998
511922,335164,Personal,7922378.58,11.66,60,Active,4618746.7121399995
511923,328529,Personal,5179523.28,8.79,12,Active,455280.096312
511924,328214,Home,6079527.57,17.14,60,Rejected,5210155.12749
511925,308867,Business,1779605.17,14.24,120,Rejected,2534157.76208
511926,312102,Home,5876753.28,14.07,12,Active,826859.186496
511927,338485,Business,2861584.35,21.84,24,Active,1249940.0440800001
511928,307034,Education,7539784.7,19.55,120,Active,14740279.0885
511929,329338,Education,5220105.74,13.05,12,Active,681223.7990700001
511930,319964,Education,4150863.99,10.09,24,Active,837644.3531820001
511931,322193,Auto,7297927.0,18.45,180,Active,20197012.9725
511932,308720,Personal,3841900.95,7.92,60,Active,1521392.7761999997
511933,316470,Personal,529467.52,9.67,120,Closed,511995.09184
511934,308095,Auto,2533534.95,11.42,84,Active,2025307.83903
511935,334623,Auto,2594802.42,17.31,120,Active,4491602.989019999
511936,308024,Education,3721218.4,16.53,60,Closed,3075587.0075999997
511937,338341,Auto,185883.87,8.75,60,Active,81324.19312499999
511938,326669,Personal,1187783.19,20.3,36,Active,723359.96271
511939,305881,Education,1175276.14,10.69,48,Closed,502548.0774639999
511940,313231,Business,344063.81,16.29,36,Active,168143.98394699997
511941,325601,Home,6400834.2,7.96,12,Active,509506.40232000005
511942,333045,Business,7570276.37,21.58,36,Closed,4900996.921938
511943,317888,Education,7710905.82,15.62,120,Rejected,12044434.89084
511944,319640,Education,5985647.92,19.56,36,Active,3512378.199456
511945,338729,Auto,7083628.6,15.3,12,Rejected,1083795.1757999999
511946,332812,Education,5186385.73,20.37,12,Closed,1056466.7732010002
511947,332465,Auto,7076097.29,11.48,120,Active,8123359.688920001
511948,308053,Auto,3856858.42,9.66,84,Active,2608007.663604
511949,337883,Auto,1572811.03,12.91,120,Active,2030499.0397299998
511950,335968,Personal,4095241.74,12.83,240,Rejected,10508390.30484
511951,334673,Business,5811032.25,7.64,12,Closed,443962.8639
511952,324126,Business,3456686.24,20.87,60,Rejected,3607052.09144
511953,320161,Auto,2049894.45,9.12,240,Closed,3739007.4768
511954,339199,Auto,1537407.49,18.36,48,Active,1129072.060656
511955,315670,Personal,3333516.09,13.2,24,Closed,880048.24776
511956,337251,Education,5267961.54,14.22,24,Active,1498208.261976
511957,338450,Home,5229004.23,10.8,24,Active,1129464.9136800002
511958,324131,Business,5163072.43,19.62,24,Active,2025989.6215320001
511959,328100,Personal,167317.18,18.79,36,Defaulted,94316.69436599998
511960,314161,Personal,7315728.04,21.56,240,Rejected,31545419.308479995
511961,319432,Education,3503509.21,15.57,180,Defaulted,8182445.759955001
511962,309307,Education,7302571.53,21.37,24,Closed,3121119.071922
511963,336080,Home,2044056.84,12.13,36,Closed,743832.2840760001
511964,321673,Auto,813989.72,9.43,120,Active,767592.3059599999
511965,304283,Personal,2926888.58,20.68,120,Active,6052805.58344
511966,324587,Business,6884183.99,8.25,180,Active,8519177.687625
511967,337661,Home,4388845.01,15.91,84,Active,4887856.687636999
511968,303540,Business,4522492.62,16.84,60,Active,3807938.7860399997
511969,319240,Auto,2070916.26,16.93,36,Active,1051818.368454
511970,302710,Auto,4933557.75,12.69,120,Closed,6260684.784749999
511971,339529,Education,4020254.04,18.84,48,Active,3029663.444544
511972,315226,Home,2736805.24,11.74,24,Closed,642601.8703520001
511973,323382,Business,7379029.74,9.0,240,Rejected,13282253.532
511974,305461,Business,4005291.125,18.19,180,Closed,10928436.834562501
511975,313669,Business,6463899.94,20.42,12,Active,1319928.3677480002
511976,324555,Education,7066195.03,19.1,36,Active,4048929.75219
511977,338761,Education,1525140.41,19.18,60,Active,1462609.6531899997
511978,338784,Auto,5626037.2,20.5,240,Active,23066752.52
511979,304004,Business,2255467.26,13.87,84,Active,2189833.1627339995
511980,336810,Personal,2670225.8,18.64,120,Closed,4977300.8912
511981,304695,Home,3154401.93,14.89,12,Active,469690.44737700006
511982,335340,Personal,4074606.69,19.56,24,Closed,1593986.137128
511983,308498,Education,6073628.46,18.65,36,Active,3398195.1233699997
511984,339664,Personal,3412084.39,8.26,240,Closed,5636763.41228
511985,314220,Home,1429719.4,17.62,24,Rejected,503833.11656000005
511986,313126,Education,2072902.05,14.87,12,Active,308240.534835
511987,311872,Auto,3413385.4,14.54,12,Active,496306.23716
511988,332013,Auto,5169705.8,15.68,24,Active,1621219.7388799998
511989,333738,Education,2623981.58,18.04,12,Active,473366.277032
511990,321377,Personal,5609314.98,11.99,12,Active,672556.8661020001
511991,332027,Education,2029557.32,7.06,48,Closed,573146.987168
511992,329569,Auto,1499846.63,17.8,120,Active,2669727.0014000004
511993,317385,Education,3836642.08,19.22,12,Closed,737402.6077759999
511994,331768,Home,393801.81,18.79,120,Defaulted,739953.60099
511995,310991,Education,1425301.08,12.2,60,Active,869433.6588
511996,303234,Business,4803260.49,21.82,12,Active,1048071.4389180001
511997,317673,Auto,1970348.12,17.15,60,Active,1689573.5129
511998,310258,Education,250699.75,15.67,120,Active,392846.5082500001
511999,327241,Home,3688724.36,17.78,24,Closed,1311710.3824160001
512000,308849,Home,362927.39,17.81,12,Active,64637.368159
512001,317568,Business,1205640.81,18.6,84,Defaulted,1569744.3346200003
512002,326344,Auto,1053682.8,11.03,120,Closed,1162212.1284
512003,304560,Business,7193229.72,17.53,84,Closed,8826812.189412
512004,319276,Auto,5395619.05,19.82,24,Active,2138823.39142
512005,302674,Business,546688.28,8.1,60,Active,221408.75340000002
512006,329840,Business,3664379.5,15.02,24,Active,1100779.6018
512007,323117,Auto,7398954.05,10.07,240,Closed,14901493.456699999
512008,311406,Business,7563380.1,13.8,84,Active,7306225.1766
512009,325680,Education,4162522.44,17.56,180,Active,10964084.106959999
512010,325023,Auto,1813963.26,20.74,12,Active,376215.98012399994
512011,329539,Personal,2053206.22,7.94,12,Active,163024.573868
512012,333670,Personal,737269.77,15.93,36,Closed,352341.22308300005
512013,325627,Home,1073313.32,19.56,24,Closed,419880.170784
512014,329780,Home,1187205.3,13.29,24,Closed,315559.16874
512015,308834,Education,837391.58,17.96,48,Active,601582.111072
512016,322483,Home,3430871.74,10.59,36,Closed,1089987.9517980001
512017,329483,Business,3575791.18,17.97,84,Closed,4497987.725322001
512018,320716,Business,2849424.2,16.29,48,Defaulted,1856684.80872
512019,327312,Auto,6205729.84,16.8,48,Closed,4170250.45248
512020,310652,Auto,7702769.46,14.99,180,Active,17319677.13081
512022,331840,Home,1629784.0,17.11,120,Defaulted,2788560.4239999996
512023,306209,Personal,5810944.24,22.0,36,Closed,3835223.1984
512024,314623,Personal,3095344.81,17.37,12,Closed,537661.3934970001
512025,326835,Home,7932242.81,15.34,36,Active,3650418.1411619997
512026,328462,Education,5134159.23,16.19,36,Active,2493661.1380110006
512027,322526,Education,2138259.71,8.56,36,Active,549105.093528
512028,321001,Business,2627706.8,15.81,84,Closed,2908083.1155600003
512029,319043,Auto,5380698.31,18.98,120,Rejected,10212565.39238
512030,311224,Personal,1116243.62,20.95,12,Active,233853.03839
512031,320388,Business,2163144.73,13.99,36,Rejected,907871.843181
512032,317813,Personal,2419834.41,8.96,60,Defaulted,1084085.8156800002
512033,332423,Business,5719768.62,13.85,120,Rejected,7921879.538699999
512034,304414,Business,5764263.0,21.65,24,Active,2495925.879
512035,304043,Education,6254842.48,12.08,180,Closed,11333774.573760001
512036,303642,Auto,1375972.67,13.87,12,Active,190847.409329
512037,328344,Home,4796387.66,12.64,240,Active,12125268.004480002
512038,313948,Home,7310972.06,11.28,120,Closed,8246776.48368
512039,337675,Education,249459.7,11.15,240,Active,556295.131
512040,302018,Home,1307348.82,15.9,12,Rejected,207868.46238
512041,314941,Business,6737269.0,8.07,12,Closed,543697.6083000001
512042,303391,Personal,2875229.75,21.79,120,Defaulted,6265125.62525
512043,328588,Business,6974219.59,13.84,84,Closed,6756623.938792
512044,315593,Auto,7514300.68,8.83,36,Closed,1990538.250132
512045,328849,Home,4348558.37,19.54,180,Active,12745624.58247
512046,300870,Business,1660638.09,13.85,48,Active,919993.50186
512047,314200,Business,379720.65,20.04,60,Closed,380480.0913
512048,301224,Business,5949628.59,19.85,240,Active,23620025.5023
512049,303732,Auto,5424459.75,15.45,36,Active,2514237.094125
512050,311660,Education,2379284.64,21.87,120,Closed,5203495.50768
512051,319338,Education,3078668.31,17.63,36,Active,1628307.6691589998
512052,337736,Personal,5615771.5,8.69,120,Rejected,4880105.433499999
512053,322602,Personal,1023281.69,17.3,60,Rejected,885138.66185
512054,331788,Business,769872.27,12.51,48,Closed,385244.083908
512055,310149,Business,4564799.41,20.39,240,Closed,18615251.99398
512056,310831,Auto,4138754.57,10.6,60,Active,2193539.9221
512057,329199,Business,205258.07,13.91,120,Active,285513.97537
512058,317845,Education,4474467.56,11.88,48,Defaulted,2126266.984512
512059,300370,Personal,3205380.85,11.18,84,Closed,2508531.05321
512060,304732,Auto,3669795.88,7.25,240,Closed,5321204.025999999
512061,324656,Home,1435197.34,13.44,48,Active,771562.089984
512062,339055,Home,2599603.01,11.03,48,Active,1146944.8480119999
512063,320754,Auto,1678912.47,21.07,60,Active,1768734.287145
512064,327821,Home,3797312.19,20.45,36,Active,2329651.028565
512065,307039,Education,244734.79,18.91,48,Closed,185117.39515599998
512066,336180,Auto,5750569.14,21.88,48,Active,5032898.111327999
512067,306479,Personal,5515534.58,20.6,48,Active,4544800.49392
512068,319072,Home,7312009.85,8.76,180,Active,9607980.942899998
512069,319542,Education,3103413.34,16.56,36,Active,1541775.747312
512070,320134,Business,6231201.93,14.64,24,Closed,1824495.925104
512071,332096,Business,6131558.12,19.15,48,Defaulted,4696773.51992
512072,331014,Personal,6313717.09,14.48,180,Closed,13713393.519480001
512073,301897,Business,899629.56,12.66,240,Closed,2277862.04592
512074,322554,Personal,101455.95,9.39,36,Closed,28580.141115
512075,307449,Home,2938808.97,17.65,120,Rejected,5186997.832049999
512076,325892,Personal,5680019.09,21.16,60,Defaulted,6009460.1972199995
512077,310674,Business,6373431.1,17.72,120,Active,11293719.9092
512078,321362,Education,7190425.24,13.17,48,Rejected,3787916.0164320003
512079,331192,Personal,5541821.57,15.56,84,Defaulted,6036152.054044001
512080,339883,Personal,104361.04,17.27,12,Rejected,18023.151607999996
512081,319104,Auto,4786124.63,12.03,180,Active,8636561.894834999
512082,323253,Home,4145033.41,17.78,48,Rejected,2947947.7611920005
512083,335496,Auto,6541896.2,15.95,48,Active,4173729.7756000003
512084,307226,Business,6634504.13,13.02,180,Active,12957186.565889997
512085,327185,Business,4203253.06,10.65,60,Closed,2238232.2544499994
512086,318903,Personal,6782497.36,13.84,24,Closed,1877395.269248
512087,330601,Personal,748962.36,20.19,24,Active,302431.00096800004
512088,336622,Business,232876.97,12.27,84,Rejected,200018.029533
512089,314865,Auto,5153581.19,20.09,240,Active,20707089.22142
512090,334622,Auto,1416812.72,8.21,84,Defaulted,814242.270184
512091,322528,Business,4568589.73,13.6,36,Active,1863984.6098400005
512092,315777,Business,4015798.74,10.06,36,Rejected,1211968.059732
512093,314649,Personal,6349325.37,15.95,240,Closed,20254347.9303
512094,325943,Personal,4471592.02,19.97,240,Rejected,17859538.527879998
512095,319435,Business,1174389.06,18.13,120,Active,2129167.36578
512096,318939,Business,6260313.19,17.16,180,Active,16114046.15106
512097,319349,Business,2962878.79,8.33,36,Defaulted,740423.4096209999
512098,307415,Personal,677855.6,11.35,240,Closed,1538732.2119999998
512099,338499,Home,5053764.38,20.71,12,Active,1046634.603098
512100,315801,Personal,4546935.48,11.07,180,Closed,7550186.36454
512101,301558,Home,5124976.46,20.73,12,Active,1062407.6201580002
512102,302799,Business,5666084.5,21.83,120,Closed,12369062.463499999
512103,309579,Personal,6004924.12,19.12,240,Closed,22962829.83488
512104,331184,Auto,1712123.55,10.03,84,Rejected,1202081.944455
512105,337096,Auto,6991397.58,7.52,12,Active,525753.0980159999
512106,327677,Home,7189257.7,9.94,48,Active,2858448.86152
512107,316146,Education,293927.08,15.3,36,Active,134912.52972
512108,328335,Home,285817.47,17.26,240,Closed,986641.9064399998
512109,312382,Home,168177.43,9.46,180,Active,238643.77317
512110,310374,Auto,1529547.07,15.21,240,Rejected,4652882.18694
512111,326315,Home,6279299.63,17.14,120,Active,10762719.565820001
512112,305585,Personal,7727694.63,10.96,120,Closed,8469553.314480001
512113,305703,Auto,5663605.36,9.45,180,Rejected,8028160.5978
512114,336756,Business,6551023.4,21.34,120,Closed,13979883.935600001
512115,320530,Business,454560.68,15.51,12,Closed,70502.36146799999
