Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Status
516418,306676.0,Education,5286874.33,9.54,36,Active
516419,307867.0,Business,322234.54,7.26,24,Active
516420,325014.0,Home,2042418.45,20.91,240,Rejected
516421,332478.0,Home,7280955.81,18.58,84,Closed
516422,336408.0,Education,4380565.95,13.66,36,Active
516423,318992.0,Home,2388293.64,14.96,84,Closed
516424,330968.0,Auto,4138011.62,11.74,240,Rejected
516425,336934.0,Education,6607845.29,19.49,24,Closed
516426,339553.0,Education,2145376.29,12.73,48,Active
516427,330201.0,Home,5801433.41,19.28,36,Active
516428,314499.0,Personal,6693675.09,8.36,24,Active
516429,332754.0,Education,6332772.09,10.4,84,Closed
516430,329271.0,Auto,646954.74,7.56,180,Rejected
516431,322391.0,Business,779495.56,13.29,36,Closed
516432,318795.0,Auto,4433789.99,17.53,84,Rejected
516433,307635.0,Home,3993161.67,7.84,48,Closed
516434,326855.0,Auto,6267807.23,11.37,240,Closed
516435,310220.0,Auto,4620490.69,19.64,48,Active
516436,332582.0,Personal,3254819.76,16.54,24,Active
516437,302591.0,Personal,1010725.4,20.46,12,Rejected
516438,315131.0,Education,5909223.33,16.05,180,Closed
516439,325809.0,Home,1026018.92,21.27,120,Rejected
516440,311360.0,Personal,342318.46,15.71,120,Active
516441,324444.0,Auto,7967224.66,7.31,24,Active
516442,311146.0,Auto,2026448.41,15.25,84,Active
516443,316307.0,Personal,3659040.31,15.02,120,Rejected
516444,307936.0,Home,1246978.57,12.46,36,Closed
516445,310726.0,Education,7925899.78,12.98,84,Closed
516446,303397.0,Education,7960141.73,15.76,48,Active
516447,320078.0,Personal,2172587.85,8.46,120,Active
516448,304755.0,Education,6207390.49,16.78,36,Active
516449,310351.0,Personal,7229067.37,14.25,180,Active
516450,328384.0,Education,4503391.76,18.58,120,Active
516451,301699.0,Auto,6790058.57,13.11,180,Active
516452,301934.0,Education,6318438.87,7.59,120,Closed
516453,324821.0,Business,7693642.28,21.66,36,Closed
516454,307847.0,Business,5574039.36,20.23,24,Active
516455,328497.0,Home,6982989.5,11.3,48,Active
516456,335838.0,Business,3184041.07,19.21,60,Defaulted
516457,300504.0,Personal,5522648.35,12.88,180,Active
516458,303184.0,Business,893364.08,14.29,60,Active
516459,304254.0,Personal,4429032.28,15.33,12,Closed
516460,322969.0,Business,3518894.12,14.38,36,Active
516461,310669.0,Personal,677085.53,9.15,60,Active
516462,300203.0,Education,893411.04,15.35,84,Rejected
516463,315986.0,Home,4992995.09,9.01,84,Active
516464,336414.0,Business,4367500.2,18.02,48,Defaulted
516465,314556.0,Personal,2850264.36,7.98,24,Closed
516466,315343.0,Business,1069239.21,14.96,240,Active
516467,304295.0,Personal,4374188.4,11.63,48,Active
516468,334566.0,Auto,6755676.65,20.39,24,Active
516469,327692.0,Personal,1269051.45,19.92,240,Active
516470,333282.0,Home,2920947.92,17.52,60,Defaulted
516471,318700.0,Auto,6990568.05,18.24,48,Closed
516472,311362.0,Business,2175396.42,14.53,36,Active
516473,309940.0,Auto,3969285.51,14.06,120,Active
516474,338539.0,Home,75716.34,12.12,48,Active
516475,321474.0,Education,4980237.65,9.82,60,Closed
516476,331021.0,Personal,770159.55,9.57,36,Active
516477,330933.0,Business,4557976.98,15.76,48,Active
516478,328010.0,Education,,15.19,48,Active
516479,324766.0,Auto,5088413.73,18.16,60,Active
516480,310444.0,Home,1230371.42,16.16,120,Closed
516481,331967.0,Personal,1422544.62,8.72,12,Closed
516482,326083.0,Home,7353971.91,17.44,36,Active
516483,326674.0,Business,2180418.46,8.03,24,Active
516484,336724.0,Education,1661811.08,13.72,12,Defaulted
516485,325653.0,Auto,878165.61,17.91,12,Active
516486,300774.0,Auto,1568566.38,8.35,36,Active
516487,311384.0,Business,3695966.83,15.24,120,Active
516488,318765.0,Personal,972904.81,11.29,36,Closed
516489,329413.0,Education,7137855.83,16.44,180,Active
516490,308475.0,Home,1295552.6,14.0,24,Closed
516491,337456.0,Education,5828575.23,14.07,48,Active
516492,339171.0,Home,5665635.97,16.99,240,Closed
516493,321988.0,Education,7295045.46,11.61,240,Active
516494,321055.0,Home,810209.39,13.72,12,Closed
516495,338498.0,Auto,5412078.81,20.98,12,Closed
516496,337022.0,Business,7054754.56,15.19,120,Defaulted
516497,311741.0,Home,6283158.77,17.47,60,Rejected
516498,312902.0,Home,3948069.84,8.14,120,Active
516499,302068.0,Auto,2034319.66,8.82,24,Defaulted
516500,308856.0,Auto,1427186.07,20.37,180,Active
516501,339558.0,Auto,1639372.0,16.37,120,Rejected
516502,311473.0,Business,2717435.87,19.36,36,Active
516503,302799.0,Auto,1262954.9,8.28,120,Closed
516504,337184.0,Auto,6218452.46,18.56,84,Active
516505,322122.0,Home,5942220.47,20.62,180,Active
516506,339421.0,Business,821531.92,7.74,24,Rejected
516507,336937.0,Home,6896041.74,8.49,120,Defaulted
516508,329614.0,Education,5278755.03,17.08,60,Rejected
516509,324425.0,Auto,4447559.15,15.9,120,Active
516510,318291.0,Personal,1727869.93,15.93,24,Closed
516511,300714.0,Home,648415.19,8.82,120,Rejected
516512,330231.0,Business,1422642.92,18.93,24,Defaulted
516513,338250.0,Education,4804158.27,16.24,240,Active
516514,336405.0,Business,5232802.59,18.04,180,Closed
516515,309503.0,Auto,7174299.25,16.52,120,Rejected
516516,323601.0,Home,2270476.99,15.28,84,Closed
516517,300941.0,Home,4576368.64,18.33,12,Closed
516518,,Personal,1592236.57,10.15,48,Rejected
516519,312795.0,Personal,5192188.26,10.45,48,Closed
516520,330379.0,Personal,606586.73,12.64,120,Active
516521,313755.0,Auto,1868946.82,13.24,12,Defaulted
516522,322171.0,Home,2658409.5,17.39,84,Active
516523,320662.0,Home,6917390.61,16.25,48,Closed
516524,318200.0,Home,7341722.1,19.54,240,Rejected
516525,325737.0,Home,973164.69,18.29,36,Active
516526,317312.0,Personal,6390341.68,13.15,24,Active
516527,309440.0,Auto,3672968.53,15.79,120,Closed
516528,309604.0,Auto,906735.73,7.13,60,Active
516529,310779.0,Business,6089926.62,17.26,180,Active
516530,327807.0,Personal,5890133.18,14.44,240,Active
516531,302682.0,Education,5232475.0,17.02,84,Active
516532,317539.0,Education,3253778.88,8.85,36,Rejected
516533,307058.0,Home,3780954.65,20.04,84,Active
516534,325922.0,Auto,5755178.91,20.44,48,Active
516535,302009.0,Business,4396211.25,9.98,180,Closed
516536,330454.0,Education,1644758.19,19.94,24,Active
516537,333066.0,Education,5036440.87,9.98,36,Active
516538,322300.0,Home,2396773.31,7.43,36,Active
516539,310232.0,Home,3144790.59,21.31,48,Active
516540,319355.0,Auto,4733137.25,19.75,240,Active
516541,312918.0,Business,5481376.52,17.36,120,Defaulted
516542,321714.0,Auto,5282994.42,12.91,120,Active
516543,338895.0,Education,4740845.95,18.86,36,Active
516544,334029.0,Home,6409842.19,9.7,12,Active
516545,302390.0,Education,4838726.74,9.32,24,Closed
516546,319832.0,Personal,1233633.48,17.98,120,Active
516547,308629.0,Business,1965951.5,21.79,60,Rejected
516548,313244.0,Personal,1649263.93,8.53,36,Closed
516549,302220.0,Education,1625217.69,19.38,12,Active
516550,316314.0,Education,400500.19,15.82,48,Active
516551,328985.0,Home,7474404.17,18.2,24,Rejected
516552,338616.0,Education,6972790.01,14.87,120,Active
516553,311263.0,Business,5577133.45,15.67,240,Closed
516554,310678.0,Auto,3466784.18,10.08,36,Active
516555,335657.0,Personal,6569590.53,17.47,84,Active
516556,327591.0,Business,1999513.77,16.67,48,Active
516557,336457.0,Auto,6163380.81,17.8,84,Active
516558,301785.0,Auto,7091236.86,21.14,12,Active
516559,321199.0,Education,5468629.43,8.52,180,Rejected
516560,322427.0,Auto,5327604.65,17.93,36,Active
516561,301557.0,Auto,5041319.26,21.95,84,Defaulted
516562,305804.0,Auto,2559855.67,17.48,36,Active
516563,336714.0,Personal,7554215.74,8.28,12,Closed
516564,333626.0,Personal,1440102.84,12.05,24,Active
516565,338124.0,Personal,7299441.66,17.1,84,Closed
516566,333297.0,Home,1175213.99,18.04,120,Active
516567,330894.0,Education,6569256.07,17.96,24,Active
516568,303497.0,Auto,3458346.91,8.16,84,Active
516569,323028.0,Personal,5958203.14,16.18,60,Active
516570,322119.0,Business,1400953.96,7.89,180,Active
516571,317688.0,Auto,474914.72,15.41,36,Defaulted
516572,321299.0,Education,3317402.87,17.91,120,Active
516573,331331.0,Auto,4379634.0,20.0,120,Closed
516574,335281.0,Education,4440813.21,14.96,12,Active
516575,330489.0,Home,7741896.96,16.7,60,Active
516576,300045.0,Education,6656351.89,15.18,180,Closed
516577,310348.0,Auto,2152113.33,10.16,24,Active
516578,333759.0,Home,3118232.75,9.11,240,Active
516579,331818.0,Education,3243309.66,8.66,24,Active
516580,317101.0,Personal,7130938.7,12.97,84,Active
516581,318437.0,Business,3259460.46,11.9,84,Defaulted
516582,309152.0,Business,7383800.95,14.49,180,Closed
516583,300229.0,Home,,11.57,24,Active
516584,331777.0,Auto,3848889.35,15.52,12,Closed
516585,312645.0,Education,7969326.14,13.52,60,Closed
516586,307423.0,Auto,7581604.2,14.36,120,Active
516587,328198.0,Business,5161171.15,10.65,36,Active
516588,302059.0,Business,4083755.96,19.46,120,Active
516589,317092.0,Auto,2465910.58,9.71,12,Defaulted
516590,315322.0,Home,7596794.2,12.51,36,Active
516591,335403.0,Home,5466356.39,17.14,180,Active
516592,318969.0,Home,6864678.7,13.65,24,Active
516593,330892.0,Home,4532238.93,12.89,48,Closed
516594,304126.0,Auto,1813987.13,20.49,240,Active
516595,319022.0,Home,2919545.6,10.26,24,Closed
516596,330642.0,,3965849.53,18.17,240,Rejected
516597,311507.0,Home,3447140.41,12.72,84,Active
516598,315816.0,Home,1983953.75,16.37,36,Defaulted
516599,320490.0,Education,2872644.13,14.32,180,Active
516600,318860.0,Personal,2178421.75,14.38,48,Active
516601,325733.0,Auto,6085326.43,15.21,24,Active
516602,320529.0,Auto,5993298.75,19.74,180,Closed
516603,329993.0,Education,5925967.19,8.75,120,Active
516604,315859.0,Education,5938868.01,21.81,120,Active
516605,332439.0,Business,2066186.58,7.36,84,Active
516606,326072.0,Education,673850.5,9.33,36,Rejected
516607,300695.0,Education,6998533.59,17.76,240,Active
516608,319177.0,Auto,3375213.0,21.81,24,Active
516609,312573.0,Education,6993968.04,8.72,24,Active
516610,331711.0,Personal,4323088.81,16.58,180,Rejected
516611,302362.0,Business,4696158.03,9.29,12,Active
516612,335303.0,Home,1974875.51,8.63,36,Active
516613,325481.0,Education,4635832.41,7.1,240,Closed
516614,335812.0,Business,6094889.03,7.55,48,Closed
516615,304914.0,Auto,5678530.46,12.21,240,ACTIVE
516616,300635.0,Business,2236994.38,14.52,24,ACTIVE
516617,326990.0,Auto,1970803.25,13.05,180,Active
516618,306374.0,Education,506254.27,8.04,84,Active
516619,303244.0,Auto,2555012.24,18.74,240,Active
516620,301872.0,Auto,4811653.51,19.23,180,Active
516621,305946.0,Auto,4089126.61,16.83,120,Active
516622,335751.0,Business,7783161.46,8.67,180,Active
516623,328816.0,Home,2743437.25,10.89,84,Active
516624,328669.0,Personal,7836674.3,16.81,36,Active
516625,323471.0,Education,4070796.86,17.36,84,Active
516626,303820.0,Auto,3809062.52,12.78,36,Active
516627,319065.0,Education ,6084048.85,10.59,60,Defaulted
516628,300539.0,Education,695284.23,9.32,120,Active
516629,311371.0,Business,191973.39,10.23,120,Closed
516630,330965.0,Auto,6135995.95,10.74,84,Active
516631,313754.0,Personal,4695598.41,9.82,240,Defaulted
516632,320614.0,Auto,1234845.29,7.85,240,Active
516633,331477.0,Auto,6161161.9,7.87,180,Closed
516634,332206.0,Business,6708780.35,16.45,36,Rejected
516635,325927.0,Auto,4142684.72,11.3,12,Defaulted
516636,305635.0,Education,7992658.64,16.98,36,Closed
516637,309433.0,Home,2862683.14,16.91,240,Active
516638,325237.0,Education,4730493.76,15.85,84,Active
516639,300918.0,Home,1679461.85,8.57,24,Active
516640,329899.0,Auto,2463594.77,15.02,48,Closed
516641,309110.0,PERSONAL,1190459.99,15.41,240,Active
516642,303038.0,Personal,4955292.12,15.58,36,Active
516643,300332.0,Personal,6338773.43,12.94,240,Active
516644,308319.0,Business,6471955.32,8.88,36,Defaulted
516645,307086.0,Business,4388776.78,11.26,24,Active
516646,319023.0,Education,6069604.03,11.1,120,Active
516647,304395.0,Business,3580656.59,16.61,84,Active
516648,335927.0,Business,7774477.0,21.91,84,Active
516649,312347.0,Education,7142053.2,14.09,120,Active
516650,306008.0,Auto,5833339.53,8.51,48,Active
516651,300128.0,Auto,2749445.34,14.95,12,Closed
516652,306137.0,Education,6282620.72,9.22,240,Closed
516653,309188.0,Home,3518412.98,7.55,60,Active
516654,332743.0,Personal,6118604.55,12.03,24,Rejected
516655,302715.0,Auto,782943.29,19.75,60,Active
516656,312510.0,Personal,6252937.89,7.02,60,Closed
516657,304527.0,Business,5198641.18,9.21,60,Active
516658,325633.0,Home,2202062.99,16.43,48,Active
516659,312147.0,Education,99277.01,14.48,12,Rejected
516660,320872.0,Auto,4085463.77,18.67,240,Active
516661,322165.0,Home,3954503.48,12.5,84,Active
516662,330245.0,Education,7116071.0,16.2,180,Closed
516663,339696.0,Personal,1820299.89,19.61,12,Active
516664,314489.0,Education,3864463.59,13.59,240,Active
516665,319033.0,Business ,403669.68,17.31,36,Active
516666,301954.0,Business,6309372.72,20.13,24,Rejected
516667,303413.0,Personal,1922098.39,17.24,60,Active
516668,334751.0,Personal,3809462.11,19.54,180,Rejected
516669,320369.0,Home,426969.7,7.3,240,Closed
516670,337719.0,Auto,4331650.64,14.39,180,Active
516671,331425.0,Home,968525.19,8.76,36,Closed
516672,335986.0,Education,3498516.32,8.32,48,Closed
516673,333750.0,Home,5385905.34,11.56,60,Active
516674,313066.0,Personal,6972288.22,19.55,48,Active
516675,332753.0,Home,434825.32,14.15,36,Active
516676,303093.0,Personal,4985417.09,8.83,48,Active
516677,327049.0,Education,6594321.38,17.83,60,Active
516678,306432.0,Personal,274356.05,18.39,60,Active
516679,335660.0,Education,1139130.24,10.17,36,Active
516680,308566.0,Home,4364784.32,10.69,12,Active
516681,313414.0,Auto,5246554.81,19.01,60,Rejected
516682,301582.0,Personal,533948.75,15.58,84,Active
516683,308720.0,Business,7001718.63,9.86,24,Defaulted
516684,332673.0,Auto,1461681.93,15.06,120,Active
516685,311991.0,Business,964686.84,15.22,180,Rejected
516686,301755.0,Education,3142065.42,7.58,120,Active
516687,307387.0,Business,4330036.33,13.14,120,Closed
516688,331173.0,Education,6593027.08,12.93,84,Closed
516689,306243.0,Education,5020197.85,8.67,84,Rejected
516690,319120.0,Business,2496421.33,21.96,180,Active
516691,311380.0,Education,6790462.36,8.22,48,Rejected
516692,314605.0,Home,2560635.95,9.02,60,Active
516693,339058.0,Education,3317217.91,11.11,48,Closed
516694,301382.0,Business,7064692.61,16.74,48,Rejected
516695,302322.0,Auto,2393896.67,21.27,120,Rejected
516696,310095.0,Home,2775597.56,12.35,120,Rejected
516697,319736.0,Education,6911035.79,12.33,12,Active
516698,328329.0,Home,1594424.64,14.27,48,Active
516699,338517.0,Auto,7948161.51,12.8,12,Active
516700,322126.0,Home,780989.73,17.77,12,Active
516701,326201.0,Education,6508241.13,17.63,84,Closed
516702,318872.0,Business,2280002.73,17.0,60,Closed
516703,321671.0,Auto,231429.79,16.2,36,Active
516704,339219.0,Auto,1208896.43,14.37,120,Active
516705,324031.0,Home,6042109.56,9.39,60,Active
516706,332849.0,Home,1094248.04,19.84,84,Active
516707,330307.0,Personal,7947614.93,7.44,120,Active
516708,330441.0,Education,4366263.75,9.7,60,Active
516709,325395.0,Business,7645583.72,8.84,12,Active
516710,301040.0,Auto,3274098.29,17.93,120,Rejected
516711,324516.0,Education,5740047.78,17.04,12,Active
516712,325153.0,Education,4740767.64,21.74,180,Active
516713,334853.0,Personal,2676043.2,19.73,240,Active
516714,305263.0,Personal,7612501.85,13.97,120,Active
516715,313765.0,Education,1346102.5,7.21,60,Closed
516716,337969.0,Education,1536827.01,20.2,60,Rejected
516717,329473.0,Education,7777715.54,17.81,12,Active
516718,329165.0,Business,1655974.1,13.35,84,Active
516719,317807.0,Auto,5663791.8,11.23,84,Closed
516720,304386.0,Personal,7374824.15,14.91,24,Active
516721,337987.0,Home,2291063.13,13.12,180,Active
516722,322121.0,Personal,3702714.37,13.39,48,Active
516723,323280.0,Home,3067532.93,11.11,240,Active
516724,305682.0,Business,6797446.25,19.28,24,Active
516725,338930.0,Business,6019873.79,11.64,12,Closed
516726,305656.0,Auto,4318871.0,13.21,12,Active
516727,330081.0,Home,1334732.55,13.81,12,Closed
516728,314225.0,Personal,2033672.96,14.76,36,Rejected
516729,333166.0,Auto,1973448.09,11.31,120,Closed
516730,338395.0,Education,5785129.99,17.1,36,Closed
516731,301476.0,Home,7935046.81,18.18,84,Defaulted
516732,302182.0,Business,,10.65,24,Closed
516733,334313.0,Home,7720924.85,10.06,180,Closed
516734,336331.0,Business,316934.63,21.72,84,Closed
516735,334306.0,Business,777960.41,14.89,240,Closed
516736,328853.0,Business,6870309.49,12.33,24,Closed
516737,305341.0,Home,1249744.12,8.39,84,Defaulted
516738,318695.0,Education,7919773.71,20.72,48,Closed
516739,318857.0,Auto,7319681.88,17.64,24,Active
516740,332486.0,Personal,4602440.29,17.81,60,Active
516741,303943.0,Business,2646557.81,18.74,12,Closed
516742,325135.0,Home,4971161.18,19.85,24,Rejected
516743,307981.0,Business,4202931.23,21.45,48,Rejected
516744,308494.0,Education,6296465.39,8.16,240,Active
516745,319354.0,Education,2712345.83,11.72,12,Rejected
516746,329454.0,Business,4635875.98,20.44,240,Active
516747,312464.0,Personal,1003342.26,7.07,120,Active
516748,310525.0,Personal,7714434.89,20.48,36,Active
516749,314942.0,Personal,3835313.47,21.13,24,Closed
516750,317262.0,Education,7417383.99,14.45,240,Rejected
516751,317569.0,Home,2606113.09,16.44,60,Active
516752,300467.0,Home,3587531.42,10.33,60,CLOSED
516753,311573.0,Education,2403042.97,9.84,240,Closed
516754,328963.0,Business,3337294.48,15.69,120,Closed
516755,304875.0,Business,4098343.28,19.11,12,Rejected
516756,309206.0,Business,7421040.85,7.51,120,Closed
516757,301771.0,Home,3496100.45,9.99,36,Closed
516758,331624.0,Business,1012589.23,19.26,12,Active
516759,304914.0,Personal,7857317.83,10.9,120,Active
516760,304300.0,Business,5762028.03,13.41,60,Active
516761,316195.0,Education,856164.99,10.8,12,Rejected
516762,308543.0,Personal,297132.87,11.31,12,Defaulted
516763,339807.0,Business,1849695.92,7.36,180,Closed
516764,337765.0,Auto,,11.26,180,Active
516765,306831.0,Education,7961943.77,19.56,60,Active
516766,338956.0,Education,4515586.98,19.83,24,Active
516767,332169.0,Business,7737663.89,15.83,60,Closed
516768,332494.0,Business,7013171.18,13.08,240,Active
516769,320650.0,Auto,3196616.73,13.79,60,Active
516770,314484.0,Auto,5681927.38,20.66,12,Active
516771,332370.0,Personal,6733505.69,16.4,84,Active
516772,314679.0,Business,5534575.55,11.52,60,Active
516773,302615.0,Education,6698111.66,11.69,48,Active
516774,327087.0,Business,5334104.1,15.3,240,Active
516775,311402.0,Home,7075223.1,9.46,36,Active
516776,330670.0,Personal,6188433.85,21.93,240,Active
516777,324919.0,Education,3915911.1,16.7,84,Closed
516778,311838.0,Education,4081699.9,19.12,240,Closed
516779,324238.0,Business,3765771.41,7.46,24,Active
516780,324603.0,Home,3421773.99,11.69,24,Active
516781,310780.0,Home,7201391.96,14.25,48,Active
516782,330750.0,Auto,2547353.14,10.21,36,Active
516783,324095.0,Business,4557768.29,18.74,12,Active
516784,331081.0,Education,6871271.86,20.84,36,Active
516785,321017.0,Business,3834093.16,16.63,12,Rejected
516786,333492.0,Business,5987083.69,15.72,36,Closed
516787,328147.0,Auto,5292652.48,17.61,60,Active
