Customer_ID,Customer_Name,Age,Occupation,City,Annual_Income,Credit_Score
317396,Client_17395,63.0,Self Employed,Pune,117930.29,609
317397,Client_17396,63.0,Salaried,Jaipur,75700.31,743
317398,Client_17397 ,74.0,Retired,Bengaluru,55975.51,689
317399,Client_17398,72.0,Business,Bengaluru,58107.0,652
317400,Client_17399,61.0,Salaried,Mumbai,59663.3,760
317401,Client_17400,73.0,Student,Kolkata,82982.88,722
317402,Client_17401,28.0,Salaried,Bengaluru,52572.31,613
317403,Client_17402,38.0,Salaried,Chennai,22212.71,743
317404,Client_17403,30.0,Self Employed,Chennai,129275.12,819
317405,Client_17404,71.0,Salaried,Pune,163212.39,843
317406,Client_17405,20.0,Student,Chennai,105636.24,669
317407,Client_17406,73.0,Self Employed,Delhi,52196.8,776
317408,Client_17407,34.0,Salaried,Delhi,87661.22,683
317409,Client_17408,50.0,SALARIED,Mumbai,54771.77,687
317410,Client_17409 ,70.0,Student,Jaipur,156807.33,831
317411,Client_17410,39.0,Student,Kolkata,54314.89,727
317412,Client_17411,23.0,Retired,Bengaluru,74623.49,683
317413,Client_17412,37.0,Student,Delhi,65556.37,760
317414,Client_17413 ,32.0,Self Employed,Bengaluru,55353.1,680
317415,Client_17414,35.0,Student,Pune,48598.58,690
317416,Client_17415,62.0,Self Employed,Delhi,99171.07,666
317417,Client_17416,41.0,Salaried,Delhi,187367.97,729
317418,Client_17417,27.0,Salaried,Pune,34760.39,773
317419,Client_17418,51.0,Student,Bengaluru,125474.16,747
317420,Client_17419,66.0,Student,Chennai,23968.62,699
317421,Client_17420,61.0,Retired,Kolkata,83102.09,680
317422,Client_17421,57.0,Retired ,Pune,109521.54,762
317423,Client_17422,46.0,Retired,Bengaluru,14951.88,759
317424,Client_17423,67.0,Self Employed,Bengaluru,113612.12,746
317425,Client_17424,24.0,Student,Kolkata,42225.68,782
317426,Client_17425,59.0,Salaried,Chennai,92133.64,713
317427,Client_17426,67.0,Student,Delhi,56453.45,683
317428,Client_17427,25.0,Self Employed,Chennai,55473.75,737
317429,Client_17428,40.0,Student,Kolkata,37145.58,690
317430,Client_17429,61.0,Business,Delhi,54555.32,614
317431,Client_17430,46.0,Business,Chennai,47303.97,665
317432,Client_17431,38.0,Salaried,Jaipur,94984.4,710
317433,Client_17432,26.0,Student,Delhi,48367.15,760
317434,Client_17433,40.0,Student,Pune,84390.69,658
317435,Client_17434,52.0,Retired,Pune,76664.94,619
317436,Client_17435,18.0,Self Employed,Chennai,46561.58,730
317437,Client_17436,28.0,Self Employed,Bengaluru,35850.83,793
317438,Client_17437,30.0,Business,Delhi,24623.11,686
317439,Client_17438,21.0,Retired,Mumbai,57654.48,812
317440,Client_17439,34.0,Retired,Chennai,120024.63,735
317441,Client_17440,56.0,BUSINESS,Jaipur,34230.8,775
317442,Client_17441,57.0,Business,Delhi,101391.49,714
317443,Client_17442,35.0,Student,Chennai,39293.05,728
317444,Client_17443,44.0,Salaried,Pune,52511.93,703
317445,Client_17444,24.0,Business,Bengaluru,159426.91,670
317446,Client_17445,54.0,Salaried,Mumbai,50019.97,703
317447,Client_17446,67.0,Salaried,Jaipur,72886.58,724
317448,Client_17447,24.0,Student,Jaipur,61508.42,718
317449,Client_17448,36.0,Salaried,Delhi,46087.31,771
317450,Client_17449,57.0,Business,Bengaluru,162215.6,812
317451,,54.0,Salaried,Pune,191220.89,649
317452,Client_17451,67.0,Business,Mumbai,46854.44,666
317453,Client_17452,21.0,Business,Pune,168585.05,694
317454,Client_17453,41.0,Business,Chennai,89898.06,729
317455,Client_17454,45.0,Retired,Chennai,38251.15,777
317456,Client_17455,26.0,Student,Pune,57661.07,567
317457,Client_17456,27.0,Self Employed,Mumbai,27548.72,575
317458,Client_17457,66.0,Salaried,Kolkata,82077.38,831
317459,Client_17458,33.0,Self Employed,Pune,29644.55,620
317460,Client_17459,46.0,Business,Pune,23935.46,706
317461,Client_17460,24.0,Business,Mumbai,103855.8,689
317462,Client_17461,67.0,Retired,Jaipur,179634.92,680
317463,Client_17462,25.0,Self Employed,Pune,75395.26,791
317464,Client_17463,20.0,Retired,Chennai,66893.02,722
317465,Client_17464,33.0,Self Employed,Pune,93386.75,780
317466,Client_17465,19.0,Salaried,Pune,108423.94,748
317467,Client_17466,55.0,Retired,Mumbai,47765.71,722
317468,Client_17467,60.0,Student,Delhi,38362.3,784
317469,Client_17468,35.0,Student,Bengaluru,37202.95,661
317470,Client_17469,42.0,Student,Delhi,82519.81,900
317471,Client_17470,33.0,Student,Kolkata,16839.82,741
317472,Client_17471,58.0,Business,Delhi,45975.81,748
317473,Client_17472,54.0,Business,Bengaluru,23063.87,672
317474,Client_17473,68.0,Business,Bengaluru,24445.9,730
317475,Client_17474,21.0,Self Employed,Kolkata,56630.6,715
317476,Client_17475,38.0,Salaried,Delhi,122961.51,796
317477,Client_17476,57.0,Salaried,Bengaluru,143866.76,666
317478,Client_17477,64.0,Student,Jaipur,52802.68,681
317479,Client_17478,23.0,Student,Mumbai,50224.42,807
317480,Client_17479,28.0,Business,Pune,129321.17,643
317481,Client_17480,71.0,Retired,Mumbai,103074.76,538
317482,Client_17481,23.0,Retired,Pune,42527.83,629
317483,Client_17482,51.0,Business,Chennai,48722.0,635
317484,Client_17483,38.0,Self Employed,Jaipur,26845.53,749
317485,Client_17484,31.0,Salaried,Bengaluru,122230.42,736
317486,Client_17485,29.0,Retired,Kolkata,142854.21,699
317487,Client_17486,55.0,Student,Jaipur,58500.72,694
317488,Client_17487,27.0,Salaried,Jaipur,23120.73,802
317489,Client_17488,26.0,Business,Chennai,29067.55,855
317490,Client_17489,47.0,Retired,Kolkata,36373.15,680
317491,Client_17490,71.0,Business,Mumbai,39772.84,768
317492,Client_17491,29.0,Student,Kolkata,37974.58,742
317493,Client_17492,74.0,Business,Delhi,36243.79,630
317494,Client_17493,60.0,Salaried,Bengaluru,59295.09,733
317495,Client_17494,57.0,Salaried,Mumbai,67576.1,825
317496,Client_17495,69.0,Business,Jaipur,50385.77,814
317497,Client_17496,36.0,Student,Kolkata,52702.3,671
317498,Client_17497,23.0,Student,Bengaluru,36547.48,658
317499,Client_17498,29.0,Salaried,Kolkata,79504.07,791
317500,Client_17499,71.0,Business,Delhi,78563.79,665
317501,Client_17500,66.0,Self Employed,Pune,103146.3,714
317502,Client_17501,59.0,Student,Chennai,217071.63,788
317503,Client_17502,24.0,Business,Chennai,109549.92,739
317504,Client_17503,55.0,Salaried,Pune,56367.48,598
317505,Client_17504,41.0,Retired,Mumbai,52985.82,800
317506,Client_17505,50.0,Salaried,Mumbai,38720.65,763
317507,Client_17506,67.0,Retired,Chennai,76545.54,810
317508,Client_17507,24.0,Self Employed,Jaipur,26160.32,616
317509,Client_17508,36.0,Retired,Pune,90660.03,528
317510,Client_17509,60.0,Business,Mumbai,127795.86,665
317511,Client_17510,67.0,Student,Bengaluru,131324.77,621
317512,Client_17511,68.0,Salaried,Kolkata,110959.14,709
317513,Client_17512,68.0,Salaried,Kolkata,45984.26,561
317514,Client_17513,34.0,Self Employed,Bengaluru,43467.83,756
317515,Client_17514,,Retired,Jaipur,165146.41,693
317516,Client_17515,39.0,Salaried,Pune,122324.54,753
317517,Client_17516,30.0,Student,Mumbai,86481.8,748
317518,Client_17517,24.0,Business,Kolkata,62966.29,825
317519,Client_17518,24.0,Retired,Kolkata,55767.67,678
317520,Client_17519,18.0,Self Employed,Delhi,36704.67,688
317521,Client_17520,24.0,Business,Chennai,98983.43,637
317522,Client_17521,70.0,Salaried,Kolkata,48029.56,606
317523,Client_17522,32.0,Student,Delhi,118133.91,639
317524,Client_17523,50.0,Student,Pune,29436.96,722
317525,Client_17524,29.0,Business,Bengaluru,22891.54,676
317526,Client_17525,47.0,Retired,Mumbai,41215.1,751
317527,Client_17526,41.0,Self Employed,Bengaluru,28752.85,708
317528,Client_17527,58.0,Self Employed,Pune,52445.72,696
317529,Client_17528,20.0,Salaried,Mumbai,23251.84,710
317530,Client_17529,73.0,Self Employed,Jaipur,76895.11,627
317531,Client_17530,61.0,Retired,Jaipur,63936.49,777
317532,Client_17531,29.0,Student,Jaipur,55238.3,875
317533,Client_17532,41.0,Salaried,Bengaluru,68341.87,701
317534,Client_17533,46.0,Salaried,Pune,38542.92,661
317535,Client_17534,33.0,Business,Pune,72788.35,734
317536,Client_17535,19.0,Self Employed,Jaipur,105772.83,623
317537,Client_17536,58.0,Retired,Bengaluru,127448.08,692
317538,Client_17537,65.0,Self Employed,Mumbai,44856.92,743
317539,Client_17538,28.0,Salaried,Pune,48704.48,718
317540,Client_17539,29.0,Self Employed,Kolkata,21155.17,665
317541,Client_17540,44.0,Business,Bengaluru,101075.83,699
317542,Client_17541,23.0,Business,Pune,49274.59,774
317543,,25.0,Business,Mumbai,135658.01,714
317544,Client_17543,19.0,Business,Pune,35006.36,601
317545,Client_17544,66.0,Self Employed,Chennai,160453.56,760
317546,Client_17545,67.0,Retired,Mumbai,76910.2,628
317547,Client_17546,26.0,Student,Jaipur,84714.36,769
317548,Client_17547,33.0,Student,Chennai,63699.09,677
317549,Client_17548,58.0,Self Employed,Jaipur,151918.95,649
317550,Client_17549,23.0,Business,Bengaluru,63503.89,782
317551,Client_17550,34.0,Salaried,Bengaluru,41718.69,732
317552,Client_17551,52.0,Salaried,Pune,69528.69,727
317553,Client_17552,61.0,Self Employed,Chennai,181540.38,747
317554,Client_17553,23.0,Student,Delhi,63591.99,745
317555,Client_17554,26.0,Self Employed,Mumbai,97151.52,710
317556,Client_17555,41.0,Student,Delhi,115170.17,679
317557,Client_17556,24.0,Self Employed,Chennai,42789.02,817
317558,Client_17557,42.0,Business,Delhi,30692.74,644
317559,Client_17558,36.0,Salaried,Kolkata,45750.84,672
317560,Client_17559,61.0,Business,Bengaluru,22752.96,638
317561,Client_17560,71.0,Student,Delhi,49806.11,747
317562,Client_17561,18.0,Student,Bengaluru,175701.78,801
317563,Client_17562,31.0,Business,Mumbai,82779.93,657
317564,Client_17563,75.0,Business,Kolkata,169289.62,822
317565,Client_17564,57.0,Student,Kolkata,87500.05,757
317566,Client_17565,22.0,Business,Mumbai,40774.52,784
317567,Client_17566 ,35.0,Self Employed,Bengaluru,79028.65,770
317568,Client_17567,28.0,Salaried,Bengaluru,116353.84,801
317569,Client_17568,24.0,Salaried,Bengaluru,126930.14,794
317570,Client_17569,26.0,Retired,Pune,56249.8,796
317571,Client_17570,65.0,Student,Kolkata,72803.58,672
317572,Client_17571,28.0,Salaried,Jaipur,239045.89,682
317573,Client_17572,65.0,Retired,Jaipur,107045.66,694
317574,Client_17573,69.0,Student,Pune,38892.57,748
317575,Client_17574,69.0,Retired,Delhi,78219.85,709
317576,Client_17575,72.0,Business,Delhi,52812.49,676
317577,Client_17576,18.0,Retired,Chennai,39563.25,742
317578,,57.0,Retired,Jaipur,148960.69,834
317579,Client_17578,64.0,Salaried,Kolkata,94076.46,725
317580,Client_17579,23.0,Self Employed,Kolkata,88559.6,768
317581,Client_17580,46.0,Self Employed,Jaipur,53910.72,657
317582,Client_17581,51.0,Student,Jaipur,251256.55,794
317583,Client_17582,66.0,Business,Kolkata,39264.38,522
317584,Client_17583,35.0,Salaried,Chennai,118683.17,630
317585,Client_17584,21.0,Retired,Pune,293984.56,732
317586,Client_17585,52.0,Self Employed,Pune,48902.81,703
317587,Client_17586,53.0,Business,Jaipur,34678.16,689
317588,Client_17587,46.0,Retired,Jaipur,43005.81,557
317589,Client_17588,31.0,Business,Chennai,33516.07,745
317590,Client_17589,54.0,Self Employed,Delhi,69061.74,767
317591,Client_17590,45.0,Salaried,Mumbai,60504.82,634
317592,Client_17591,53.0,Business,Pune,64591.64,740
317593,Client_17592,67.0,Student,Jaipur,84851.4,615
317594,Client_17593,35.0,Student,Pune,54815.22,674
317595,Client_17594,75.0,Salaried,Mumbai,37268.08,634
317596,Client_17595,53.0,Self Employed,Jaipur,121386.97,737
317597,Client_17596,66.0,Retired,Mumbai,58080.84,815
317598,Client_17597,72.0,Student,Bengaluru,101676.29,783
317599,CLIENT_17598,61.0,Retired,Bengaluru,63057.19,725
317600,Client_17599,24.0,Self Employed,Jaipur,51350.35,701
317601,Client_17600,42.0,Salaried,Chennai,86602.21,753
317602,Client_17601,75.0,Retired,Delhi,72047.44,771
317603,Client_17602,64.0,Self Employed,Pune,27102.28,746
317604,Client_17603,21.0,Salaried,Chennai,86967.44,783
317605,Client_17604,33.0,Business,Mumbai,17493.69,742
317606,Client_17605,67.0,Self Employed,Mumbai,204574.95,724
317607,Client_17606,59.0,Retired,Kolkata,51623.12,680
317608,Client_17607,19.0,Self Employed,Pune,47332.71,768
317609,Client_17608,49.0,Salaried,Mumbai,70023.59,749
317610,Client_17609,68.0,Student,Chennai,94300.74,772
317611,Client_17610,29.0,Student,Kolkata,51375.6,720
317612,Client_17611,29.0,Self Employed,Bengaluru,156389.08,668
317613,Client_17612,30.0,Student ,Pune,81440.88,787
317614,Client_17613,38.0,Business,Pune,107725.4,681
317615,Client_17614,69.0,Student,Pune,114850.02,683
317616,Client_17615,65.0,Retired,Kolkata,47242.34,539
317617,Client_17616,73.0,Retired,Jaipur,43764.54,775
317618,Client_17617,50.0,Student,Pune,33136.03,725
317619,Client_17618,26.0,Salaried,Chennai,137918.83,670
317620,Client_17619,53.0,Self Employed,Delhi,69843.12,663
317621,Client_17620,51.0,Retired,Kolkata,38593.89,607
317622,Client_17621,32.0,Salaried,Jaipur,79224.51,754
317623,Client_17622,51.0,Business,Pune,87449.31,791
317624,Client_17623,26.0,Retired,Delhi,117351.39,717
317625,Client_17624,24.0,Salaried,Kolkata,43996.7,758
317626,Client_17625,36.0,Retired,Mumbai,44259.06,711
317627,Client_17626,31.0,Self Employed,Kolkata,82657.33,601
317628,Client_17627,73.0,Salaried,Chennai,51615.34,763
317629,Client_17628,26.0,Retired,Jaipur,66629.15,871
317630,Client_17629,69.0,Student,Kolkata,63334.07,595
317631,Client_17630,68.0,Student,Jaipur,33547.99,811
317632,Client_17631,34.0,Salaried,Bengaluru,37237.21,633
317633,Client_17632,43.0,Student,Mumbai,90782.92,736
317634,Client_17633,36.0,Student,Chennai,35351.09,858
317635,Client_17634,19.0,Self Employed,Pune,95602.28,679
317636,Client_17635,58.0,Business,Bengaluru,69409.0,719
317637,Client_17636,30.0,Retired,Chennai,70130.36,635
317638,Client_17637,42.0,Salaried,Kolkata,72328.35,893
317639,Client_17638,73.0,Business,Delhi,43718.68,581
317640,Client_17639,49.0,Salaried,Jaipur,32796.24,726
317641,Client_17640,67.0,Self Employed,Jaipur,103954.87,716
317642,Client_17641,62.0,Business,Chennai,34316.0,804
317643,Client_17642,45.0,Retired,Chennai,50166.26,777
317644,Client_17643,70.0,Student,Bengaluru,71142.67,714
317645,Client_17644,51.0,Business,Chennai,28010.15,772
317646,CLIENT_17645,51.0,Business,Bengaluru,158506.81,684
317647,Client_17646,75.0,Retired,Jaipur,60899.25,735
317648,Client_17647,50.0,Business,Mumbai,106421.2,695
317649,Client_17648,33.0,Business,Jaipur,55138.3,651
317650,Client_17649,28.0,Salaried,Delhi,106860.0,851
317651,Client_17650,51.0,Business,Delhi,61189.12,606
317652,Client_17651,25.0,Business,Bengaluru,34878.2,714
317653,Client_17652,54.0,Student,Pune,61168.91,715
317654,Client_17653,18.0,Self Employed,Bengaluru,137751.31,601
317655,Client_17654,75.0,Salaried,Bengaluru,103099.79,773
317656,Client_17655,57.0,Salaried,Mumbai,106688.32,686
317657,Client_17656,61.0,Business,Delhi,39432.34,535
317658,Client_17657,46.0,Student,Kolkata,83413.34,815
317659,Client_17658,36.0,Student,Pune,54738.12,724
317660,Client_17659,23.0,Retired,Delhi,139584.82,707
317661,Client_17660,39.0,Business,Pune,74605.24,652
317662,Client_17661,71.0,Salaried,Kolkata,77538.03,631
317663,Client_17662,38.0,Retired,Mumbai,42359.9,728
317664,Client_17663,61.0,Self Employed,Jaipur,41954.0,731
317665,Client_17664,45.0,Retired,Delhi,84172.01,692
317666,Client_17665,49.0,Business,Bengaluru,78021.72,747
317667,Client_17666,49.0,Salaried,Bengaluru,60160.23,743
317668,Client_17667,18.0,Self Employed,Delhi,60042.78,786
317669,Client_17668,52.0,Student,Pune,94063.54,634
317670,Client_17669,38.0,Retired,Bengaluru,183275.31,753
317671,Client_17670,24.0,Self Employed,Chennai,100267.87,797
317672,Client_17671,73.0,Student,Bengaluru,38588.51,770
317673,Client_17672,40.0,Salaried,Pune,103285.11,724
317674,Client_17673,55.0,SELF EMPLOYED,Jaipur,86569.43,773
317675,Client_17674,49.0,Student,Chennai,113728.17,622
317676,Client_17675,69.0,Business,Delhi,22827.41,703
317677,Client_17676,58.0,Salaried,Chennai,117857.67,691
317678,Client_17677,21.0,Salaried,Delhi,65687.25,630
317679,Client_17678,34.0,Salaried,Chennai,116253.28,593
317680,Client_17679,73.0,Business,Pune,102673.77,680
317681,Client_17680,39.0,Business,Jaipur,66586.78,716
317682,Client_17681,72.0,Self Employed,Jaipur,77765.08,696
317683,Client_17682,65.0,Business,Mumbai,38782.63,733
317684,Client_17683,60.0,Student,Jaipur,52712.61,710
317685,Client_17684,47.0,Retired,Pune,22145.97,722
317686,Client_17685,35.0,Self Employed,Bengaluru,22226.13,794
317687,Client_17686,75.0,Student ,Pune,18713.53,742
317688,Client_17687,26.0,Student,Mumbai,24460.14,709
317689,Client_17688,46.0,Business,Delhi,56747.83,780
317690,Client_17689,18.0,Self Employed,Chennai,46819.62,789
317691,Client_17690,22.0,Student,Bengaluru,75597.32,733
317692,Client_17691,60.0,Self Employed,Jaipur,36032.21,708
317693,Client_17692,42.0,Retired,Jaipur,72884.68,696
317694,Client_17693,23.0,Business,Pune,38632.99,726
317695,Client_17694,18.0,Retired,Pune,65920.26,760
317696,Client_17695,73.0,Salaried,Pune,73282.04,761
317697,Client_17696,24.0,Salaried,Mumbai,98677.01,724
317698,Client_17697,48.0,Student,Jaipur,78629.54,784
317699,Client_17698,30.0,Student,Kolkata,65684.0,754
317700,Client_17699,32.0,Self Employed,Chennai,147014.77,900
317701,Client_17700,47.0,Retired,Kolkata,53385.44,706
317702,Client_17701,24.0,Retired,Mumbai,24242.7,822
317703,Client_17702,50.0,Student,Delhi,346619.91,700
317704,Client_17703,69.0,Self Employed,Kolkata,105907.82,599
317705,Client_17704,54.0,Student,Jaipur,11895.08,736
317706,Client_17705,56.0,Retired,Jaipur,42652.14,753
317707,Client_17706,28.0,Student,Jaipur,51086.88,766
317708,Client_17707,39.0,Self Employed,Mumbai,64655.86,807
317709,Client_17708,62.0,Retired,Pune,22977.69,624
317710,Client_17709,60.0,Retired,Kolkata,87667.32,741
317711,Client_17710,69.0,Student,Mumbai,37634.99,781
317712,Client_17711,58.0,Self Employed,Kolkata,186818.57,706
317713,Client_17712,60.0,Salaried,Mumbai,74139.15,767
317714,Client_17713,19.0,Salaried,Chennai,34606.59,672
317715,Client_17714,72.0,Salaried,Delhi,76729.51,693
317716,Client_17715,47.0,Self Employed,Mumbai,46641.72,760
317717,Client_17716,40.0,Business,Chennai,165359.13,678
317718,Client_17717,20.0,Salaried,Pune,248046.91,711
317719,Client_17718 ,28.0,Student,Mumbai,70192.37,731
317720,Client_17719,40.0,Salaried,Pune,77927.86,720
317721,Client_17720,62.0,Business,Chennai,22647.27,823
317722,Client_17721,46.0,Salaried,Chennai,157910.65,800
317723,Client_17722,38.0,Business,Pune,188755.0,876
317724,Client_17723,36.0,Self Employed,Chennai,71531.52,724
317725,Client_17724,30.0,Salaried,Delhi,55591.29,673
317726,Client_17725,47.0,Salaried,Delhi,81031.28,832
317727,Client_17726,38.0,Student,Delhi,153025.76,690
317728,Client_17727,45.0,Student,Kolkata,75779.24,741
317729,Client_17728,71.0,Salaried,Bengaluru,59663.84,709
317730,Client_17729,21.0,Salaried,Bengaluru,69340.66,747
317731,Client_17730,74.0,Business,Delhi,162172.35,711
317732,Client_17731,25.0,Business,Pune,57710.63,679
317733,Client_17732,32.0,Student,Mumbai,115161.59,824
317734,Client_17733,50.0,Self Employed,Kolkata,98336.77,736
317735,Client_17734,44.0,Student,Jaipur,99736.75,813
317736,Client_17735,53.0,Business,Bengaluru,78053.98,788
317737,Client_17736,42.0,Salaried,Bengaluru,52084.94,843
317738,Client_17737,19.0,Salaried,Delhi,51477.42,604
317739,Client_17738,31.0,Student,Delhi,86139.93,728
317740,,45.0,Retired,Bengaluru,17493.86,788
317741,Client_17740,36.0,Student,Chennai,201250.67,666
317742,Client_17741,56.0,Salaried,Mumbai,47852.87,707
317743,Client_17742,27.0,Retired,Mumbai,33446.15,627
317744,Client_17743,27.0,Business,Chennai,61846.8,680
317745,Client_17744,68.0,Self Employed,Delhi,144462.85,621
317746,Client_17745,32.0,Retired,Bengaluru,73901.01,724
317747,Client_17746,24.0,Retired,Chennai,78649.26,739
