Complaint_ID,Customer_ID,Complaint_Date,Type,Priority,Resolution_Days,Satisfaction
909015,318471,2025-05-08 14:36:29,Transaction,Low,11,5
909016,321734,2023-01-22 11:05:33,Loan,Critical,4,5
909017,328399,2025-01-09 22:56:21,Fraud,High,10,1
909018,300775,2023-01-04 01:39:49,Service,Medium,4,2
909019,318261,2025-08-03 19:46:28,Transaction,Critical,10,2
909020,304292,2023-10-17 14:13:10,App,Low,13,2
909021,334002,2025-07-05 15:51:54,Service,High,7,3
909022,323990,2025-08-18 19:38:41,Transaction,Critical,5,1
909023,331524,2023-11-06 15:11:23,Loan,High,1,2
909024,311337,2023-08-01 10:53:27,Transaction,High,13,4
909025,302566,2023-04-21 00:56:41,Fraud,Medium,11,3
909026,338009,2025-07-13 12:50:04,Card,High,13,3
909027,304444,2024-11-12 22:14:26,Loan,Low,16,1
909028,337878,2023-05-14 06:42:07,Service,Low,8,5
909029,334030,2023-05-02 07:55:50,Service,High,14,4
909030,330337,2025-01-23 16:19:30,Service,Low,5,1
909031,314909,2024-07-27 15:48:39,Service,High,1,4
909032,310276,2025-12-02 07:34:12,Service,Low,7,2
909033,336459,2023-08-20 11:35:17,Fraud,Medium,19,3
909034,314293,2025-09-05 16:57:58,Card,Low,17,5
909035,335620,2025-07-10 11:45:17,Loan,Medium,13,3
909036,319499,2024-02-06 18:56:41,Loan,Low,10,3
909037,313317,2024-12-24 04:18:33,Fraud,High,4,2
909038,308100,2023-08-25 05:40:56,App,High,2,4
909039,304609,2025-10-12 21:11:58,Transaction,Critical,2,4
909040,332769,2025-09-21 23:57:38,Card,Critical,19,4
909041,333593,2025-04-27 05:48:16,Loan,Critical,6,1
909042,332429,2024-06-24 16:18:41,App,Critical,18,5
909043,308169,2023-01-02 03:44:21,Loan,Critical,17,1
909044,333723,2024-03-11 18:18:38,Service,High,4,2
909045,318626,2025-04-02 19:46:08,Card,High,7,5
909046,318622,2025-04-12 19:21:36,Transaction,High,6,3
909047,329593,2024-11-21 16:08:21,Fraud,Medium,18,2
909048,322652,2023-09-11 05:47:25,Card,Medium,11,4
909049,314747,2024-03-10 10:47:28,Card,High,15,3
909050,304725,2023-11-17 10:54:28,Loan,High,14,3
909051,330889,2023-07-24 00:38:34,Card,Medium,8,4
909052,330873,2025-08-23 13:31:43,Fraud,Medium,18,3
909053,321245,2025-12-11 16:38:29,Service,Low,0,3
909054,330291,2024-06-17 08:30:32,Transaction,Critical,17,2
909055,325274,2023-12-26 11:19:01,Card,Critical,18,1
909056,320568,2025-06-01 03:19:04,Card,Medium,9,3
909057,334653,2025-12-01 18:42:12,Card,High,4,2
909058,306816,2023-03-26 14:45:20,Loan,Critical,19,3
909059,331123,2025-01-07 02:16:07,Transaction,Medium,19,3
909060,334593,2023-04-23 16:31:32,App,Low,16,2
909061,324741,2024-09-20 13:17:18,Service,Critical,15,1
909062,315903,2023-02-08 21:05:04,Fraud,Low,3,4
909063,303065,2025-03-10 01:37:33,App,Critical,7,1
909064,332470,2024-09-30 04:23:32,Fraud,Medium,15,1
909065,314146,2025-11-13 18:43:38,Transaction,Low,4,4
909066,304774,2023-12-10 20:47:15,App,Low,6,1
909067,337909,2025-06-24 10:57:53,Service,High,0,3
909068,314040,2023-01-05 23:18:32,Card,Medium,17,2
909069,336939,2025-01-15 02:51:29,Service,Low,11,1
909070,337045,2024-09-18 18:08:55,Loan,Medium,8,3
909071,316129,2025-12-17 00:18:11,Fraud,Low,12,2
909072,320518,2024-06-28 21:53:33,Loan,Low,9,2
909073,317160,2025-07-17 22:20:09,Fraud,Critical,16,4
909074,301217,2024-07-22 06:43:03,Fraud,Medium,5,3
909075,321258,2025-01-19 16:14:09,Loan,Medium,1,4
909076,337993,2025-12-15 19:47:41,Transaction,Medium,9,1
909077,332003,2025-09-14 06:43:16,Fraud,Low,9,5
909078,334625,2023-10-24 18:24:26,Loan,Critical,2,3
909079,339647,2024-05-19 06:39:55,Transaction,Medium,13,1
909080,327720,2024-05-14 07:36:26,Loan,High,6,1
909081,331506,2025-12-29 05:01:47,App,Low,4,4
909082,313746,2025-03-08 09:14:47,Card,High,12,1
909083,332934,2023-10-30 05:34:25,Card,Medium,19,4
909084,313453,2023-08-25 15:05:15,Transaction,High,4,2
909085,305846,2024-11-02 20:36:05,Service,Critical,6,5
909086,338463,2025-11-23 04:27:10,Transaction,Low,9,5
909087,315016,2025-09-28 17:31:53,Service,Medium,0,1
909088,319282,2024-09-23 11:28:27,Card,Critical,11,3
909089,310836,2025-07-25 22:03:06,Service,Critical,11,5
909090,317422,2023-06-20 07:03:43,App,Low,15,3
909091,332960,2024-12-27 09:54:39,App,High,9,3
909092,302951,2024-05-26 15:16:38,Service,Medium,18,1
909093,339833,2023-03-09 01:22:29,Fraud,High,0,4
909094,310992,2023-08-21 22:37:08,Transaction,Critical,7,5
909095,339680,2024-07-18 05:10:09,Card,High,7,5
909096,301309,2023-08-20 08:18:06,Loan,Low,13,3
909097,314479,2024-03-25 02:15:01,Card,Low,12,5
909098,325333,2025-01-14 05:00:32,Card,Medium,2,5
909099,313029,2023-02-18 14:37:54,Fraud,Medium,11,1
909100,300311,2025-11-22 15:15:26,Transaction,Medium,0,2
909101,330684,2023-10-28 07:26:57,App,Critical,15,2
909102,312711,2025-12-17 16:36:02,Service,High,12,5
909103,319721,2025-08-20 01:37:28,Fraud,Low,5,1
909104,325141,2025-10-22 23:23:20,Card,Critical,16,3
909105,339604,2024-01-18 19:19:13,App,High,6,5
909106,317419,2025-08-09 20:57:17,Fraud,Low,8,1
909107,338079,2025-05-23 06:34:24,Card,High,16,2
909108,339607,2023-10-18 01:50:32,Transaction,Low,14,1
909109,336535,2025-11-24 05:38:23,Service,Low,8,4
909110,336615,2025-02-14 11:19:25,Fraud,Medium,3,3
909111,339679,2023-05-13 13:25:54,Card,Medium,8,5
909112,301309,2025-11-01 07:20:42,Loan,Low,7,2
909113,307256,2024-08-11 06:23:00,Loan,Medium,7,1
909114,337076,2023-04-21 09:11:22,Transaction,Medium,18,5
909115,319028,2023-07-28 15:39:51,Service,High,19,3
909116,311315,2023-12-25 05:06:07,Fraud,High,0,4
909117,339614,2025-06-10 19:01:42,Loan,High,2,2
909118,302194,2025-05-03 06:25:49,Loan,Medium,1,5
909119,302234,2023-07-18 22:15:27,Transaction,Low,17,3
909120,336036,2024-03-22 20:24:25,Service,Medium,6,5
909121,307727,2024-06-13 11:41:41,Fraud,High,2,4
909122,328257,2024-06-21 03:19:41,App,Low,17,4
909123,337740,2023-04-15 14:46:48,Fraud,High,18,2
909124,303417,2025-10-05 00:32:36,Loan,Medium,1,1
909125,318043,2023-09-27 04:43:19,Transaction,Low,16,5
909126,338028,2023-03-28 00:53:52,App,High,17,1
909127,320344,2024-11-06 02:55:43,Fraud,Low,5,4
909128,336599,2023-09-16 08:09:34,Fraud,Medium,16,4
909129,324794,2025-01-15 22:06:03,Transaction,Low,5,1
909130,322972,2024-07-03 02:19:01,Service,Low,15,1
909131,300031,2024-05-03 04:13:46,Service,Low,5,1
909132,328352,2023-11-24 22:02:57,Card,Critical,3,1
909133,320009,2023-02-12 17:19:17,Loan,Medium,16,5
909134,308784,2024-02-09 03:59:28,Service,Medium,0,4
909135,313456,2025-06-13 10:35:14,Card,Critical,19,4
909136,303340,2025-05-31 12:06:33,Card,Low,5,5
909137,321418,2025-11-27 20:59:59,Fraud,Low,14,1
909138,337565,2025-05-05 07:53:16,App,Medium,16,2
909139,303411,2023-03-11 11:08:09,Card,High,8,2
909140,335773,2024-06-09 21:37:39,App,Critical,8,2
909141,302854,2023-03-02 08:10:54,Service,Low,18,5
909142,336203,2023-05-21 20:19:45,Card,Medium,10,1
909143,307997,2025-12-07 22:54:34,Service,Medium,14,4
909144,317575,2023-06-07 03:01:33,Card,Low,10,1
909145,315056,2025-08-31 22:21:19,Card,Low,0,1
909146,323701,2025-10-15 04:10:40,Card,Low,10,5
909147,325083,2024-07-23 09:19:19,Service,High,17,1
909148,330738,2025-03-08 00:00:46,Service,Critical,2,2
909149,310972,2023-11-09 18:55:43,Transaction,Critical,10,4
909150,332236,2023-03-07 15:30:09,Loan,Medium,14,3
909151,338706,2024-09-13 04:09:02,App,High,7,1
909152,338274,2023-12-25 14:37:47,Service,Medium,13,3
909153,323604,2025-07-16 04:32:13,App,Medium,9,5
909154,334416,2025-03-04 08:23:25,Loan,Low,9,5
909155,327178,2023-04-20 18:00:03,App,Low,7,4
909156,314169,2024-03-24 10:57:38,Service,Critical,10,4
909157,332799,2024-08-09 06:29:33,Service,High,5,3
909158,317686,2023-12-19 13:37:49,Transaction,Medium,4,5
909159,316721,2024-02-01 06:14:38,Loan,Medium,10,2
909160,303444,2023-11-07 16:09:43,Loan,Critical,14,3
909161,321091,2024-10-14 02:34:51,Card,Medium,13,1
909162,304019,2024-08-31 12:38:02,Loan,High,18,1
909163,313116,2023-07-24 06:30:42,Fraud,Medium,10,5
909164,328487,2023-01-30 12:02:10,Loan,Medium,0,2
909165,304518,2024-03-11 20:41:27,App,High,14,5
909166,323192,2025-12-02 23:51:11,Service,Low,3,2
909167,338975,2024-04-06 07:43:10,Card,High,16,1
909168,310876,2023-11-15 21:08:04,Service,Medium,2,3
909169,319164,2024-03-20 13:37:35,Card,Medium,14,4
909170,331423,2025-06-04 03:47:39,Card,Low,9,4
909171,339647,2025-06-07 23:20:55,Loan,Medium,13,4
909172,339203,2023-09-02 17:15:51,Service,Medium,16,3
909173,338098,2024-09-01 02:09:01,Transaction,Medium,7,2
909174,329510,2025-06-17 01:14:12,Fraud,High,11,3
909175,308565,2024-12-20 22:22:25,Loan,Low,15,2
909176,335879,2025-10-11 06:29:07,Card,Critical,19,3
909177,310805,2025-06-13 02:11:42,Transaction,Low,10,4
909178,326784,2024-02-18 03:03:25,App,High,13,2
909179,300389,2023-12-13 08:26:21,Card,Low,19,4
909180,307989,2025-07-17 23:31:49,Transaction,Low,13,3
909181,337248,2023-11-07 09:55:41,Transaction,Critical,12,3
909182,308347,2024-04-30 07:37:43,Loan,Critical,1,1
909183,329871,2024-10-18 16:40:37,Card,Low,0,3
909184,302278,2023-06-28 10:04:51,Loan,Medium,9,5
909185,308968,2024-05-08 19:48:31,Loan,Medium,14,2
909186,305390,2024-01-25 05:43:08,Transaction,Low,11,4
909187,339228,2023-05-08 15:02:14,Card,Critical,10,4
909188,306348,2025-05-23 07:28:25,Transaction,Medium,12,1
909189,335767,2025-08-11 08:20:09,Loan,Critical,17,1
909190,333046,2025-04-21 22:56:28,Fraud,High,1,2
909191,316009,2024-05-13 09:47:43,Transaction,Low,6,5
909192,325916,2025-01-07 05:21:39,Card,Medium,18,1
909193,317613,2023-06-24 23:56:53,App,Medium,0,1
909194,300472,2023-11-03 21:51:34,App,Low,15,5
909195,327449,2025-07-23 22:36:11,Service,High,19,2
909196,336055,2024-01-06 21:25:42,App,Low,14,5
909197,321011,2024-11-10 19:20:39,Service,High,7,4
909198,300940,2023-12-09 10:38:50,Card,Low,16,1
909199,337726,2025-06-17 09:31:03,Transaction,Low,4,2
909200,300437,2023-01-10 21:10:44,Loan,Critical,13,2
909201,322568,2023-09-02 13:25:53,Transaction,Critical,19,3
909202,323307,2024-05-25 20:05:16,App,Medium,19,5
909203,307191,2024-05-09 14:53:30,Loan,High,0,5
909204,325810,2025-08-15 08:26:47,Service,High,0,3
909205,301176,2023-10-31 15:55:23,Loan,Medium,13,1
909206,332461,2023-10-27 13:25:13,Transaction,High,3,4
909207,307148,2024-08-23 23:33:09,Card,High,6,5
909208,324036,2024-05-17 21:20:38,Fraud,Critical,13,3
909209,307781,2024-02-06 17:56:13,Card,High,4,1
909210,339369,2025-11-10 07:30:11,Card,Low,14,3
909211,301597,2024-10-13 13:25:52,Card,Medium,1,1
909212,318506,2024-03-17 18:48:54,Loan,Critical,13,4
909213,338599,2023-04-21 23:05:59,Service,Medium,18,2
909214,333400,2023-06-01 14:18:30,App,Low,17,2
909215,323711,2023-09-07 13:29:39,Loan,Low,9,1
909216,327044,2024-03-02 01:09:05,Fraud,Low,0,1
909217,321995,2023-01-03 09:59:36,Card,High,7,4
909218,328266,2023-05-08 22:43:00,Transaction,High,1,1
909219,331287,2023-04-29 07:17:04,Transaction,Critical,4,4
909220,302743,2024-05-23 15:16:36,App,Medium,13,1
909221,300975,2024-02-22 17:32:16,App,Critical,10,4
909222,309811,2025-07-01 03:50:45,Transaction,Critical,17,1
909223,316934,2024-12-06 22:41:51,Service,Medium,18,3
909224,324665,2023-09-06 18:01:13,Service,Critical,13,5
909225,320585,2024-02-26 14:05:08,Card,Low,16,4
909226,339070,2024-02-19 21:31:52,Card,High,8,5
909227,304473,2025-11-25 02:34:32,Card,Low,14,3
909228,310883,2024-08-28 03:28:09,App,Low,4,1
909229,305256,2023-07-15 09:40:37,Transaction,High,11,4
909230,309178,2023-07-04 01:11:59,Transaction,High,15,3
909231,309533,2023-07-29 19:18:44,Card,Low,1,2
909232,337262,2025-10-03 04:31:51,Transaction,Medium,16,1
909233,305143,2024-01-22 17:31:52,Fraud,High,9,3
909234,311621,2025-05-24 21:24:55,Loan,High,16,4
909235,334317,2024-09-27 02:52:11,Transaction,Medium,11,3
909236,302309,2023-04-21 21:28:05,Loan,Low,2,3
909237,302144,2025-10-18 20:58:19,Service,Critical,4,4
909238,338926,2025-08-13 12:51:44,Transaction,High,5,3
909239,332221,2023-07-16 16:45:27,Transaction,Medium,2,4
909240,323110,2025-12-11 00:20:31,Fraud,Medium,2,1
909241,308008,2023-02-21 11:52:47,Transaction,Critical,0,4
909242,306906,2024-02-29 18:30:59,Service,Medium,13,2
909243,319621,2025-08-25 00:45:08,App,Critical,6,5
909244,331473,2024-03-31 13:03:12,Transaction,Medium,1,2
909245,335125,2025-05-20 11:44:17,App,Low,6,4
909246,339032,2025-12-24 21:40:34,App,Medium,19,5
909247,317624,2024-12-19 23:20:54,App,Low,18,3
909248,303039,2023-10-10 04:55:58,Loan,High,11,5
909249,314292,2025-04-09 02:16:50,App,High,14,1
909250,322209,2025-03-12 05:31:59,Fraud,Medium,19,3
909251,330777,2024-11-20 03:42:15,Transaction,Critical,18,5
909252,311530,2023-05-18 19:07:07,App,Medium,8,4
909253,304258,2025-08-21 22:44:06,Card,Low,6,1
909254,316402,2025-03-10 20:46:53,Loan,Low,8,5
909255,313910,2024-06-11 02:27:00,App,Low,5,4
909256,317359,2025-12-07 06:49:34,Card,Critical,17,2
909257,321965,2025-11-08 03:38:01,Loan,Medium,12,3
909258,303645,2023-07-17 12:59:06,Loan,Medium,7,2
909259,300666,2024-11-20 03:46:41,App,High,12,4
909260,303088,2023-08-22 15:12:39,Service,Medium,1,2
909261,328593,2025-02-12 08:48:58,Service,Low,5,5
909262,308271,2025-09-22 10:19:23,Service,Critical,1,5
909263,311184,2024-11-14 20:11:36,Card,High,16,4
909264,322399,2025-12-15 19:38:09,Service,Critical,7,3
909265,326697,2024-03-20 18:57:03,Service,High,15,2
909266,334193,2024-09-25 09:51:30,Service,Critical,4,1
909267,304827,2025-09-03 19:54:38,App,Critical,16,4
909268,326549,2023-01-05 23:47:31,Service,Medium,16,2
909269,325649,2023-11-06 14:08:12,App,Low,1,2
909270,319541,2023-10-26 13:13:54,Transaction,Low,2,3
909271,334596,2023-07-18 09:01:46,Fraud,Critical,16,5
909272,334636,2025-09-21 03:11:26,Card,Medium,5,1
909273,315246,2024-05-04 03:46:08,Transaction,Medium,2,3
909274,315436,2023-11-10 19:01:00,Card,High,8,4
909275,321429,2024-10-01 05:08:27,Fraud,Critical,7,3
909276,339437,2024-08-14 02:58:49,Card,Critical,5,4
909277,319394,2023-01-30 03:55:13,Transaction,Critical,13,1
909278,324953,2024-04-14 20:14:53,Fraud,Medium,16,2
909279,306120,2024-12-10 21:52:24,App,Medium,14,1
909280,318031,2025-06-04 04:16:08,Card,Critical,3,1
909281,338210,2023-10-16 14:14:17,Transaction,High,14,1
909282,306940,2023-10-15 17:14:05,Transaction,Medium,3,2
909283,309173,2023-11-09 09:13:06,App,Critical,2,1
909284,335943,2025-11-03 04:07:08,Fraud,Low,14,4
909285,305431,2023-10-12 08:03:41,Loan,High,9,5
909286,305968,2024-03-13 22:38:48,Service,Low,1,1
909287,316497,2023-12-01 03:56:29,Transaction,Low,17,1
909288,334722,2024-11-01 17:50:13,Transaction,Medium,14,5
909289,329209,2025-05-24 07:01:33,Loan,Low,7,4
909290,312894,2025-01-26 07:21:28,App,Critical,15,2
909291,335328,2023-10-11 01:31:33,Transaction,Low,9,4
909292,313420,2023-03-09 09:31:57,App,Critical,12,3
909293,331739,2024-09-07 20:56:23,Service,Critical,2,2
909294,324206,2023-11-17 01:16:26,Loan,Low,6,3
909295,328889,2025-08-30 19:47:23,Service,Critical,1,2
909296,317194,2023-11-13 08:09:29,App,Medium,14,1
909297,325945,2023-11-12 04:57:31,Loan,Medium,13,2
909298,318951,2025-03-23 23:21:47,Loan,Critical,3,1
909299,332547,2024-01-01 00:16:47,Card,Critical,11,4
909300,322486,2024-02-23 20:56:04,Service,Medium,8,3
909301,325084,2023-08-19 00:47:05,Transaction,Medium,3,3
909302,334391,2023-11-03 15:10:59,Transaction,Critical,5,5
909303,316013,2023-09-07 02:33:37,Loan,Low,11,1
909304,322002,2024-07-03 09:13:42,Card,Low,19,4
909305,338316,2023-12-06 06:35:33,App,Medium,15,4
909306,306471,2023-08-18 04:46:30,Transaction,High,3,4
909307,303875,2024-12-05 22:16:09,Fraud,Low,14,2
909308,339020,2023-03-10 07:58:37,Loan,High,15,1
909309,339413,2023-07-29 10:56:08,Card,Critical,16,1
909310,315492,2023-05-22 19:38:54,App,High,18,3
909311,325107,2023-10-06 05:30:13,App,Low,10,1
909312,300248,2025-07-11 15:39:47,Fraud,Low,11,3
909313,322059,2024-10-30 00:02:20,Card,Critical,7,2
909314,310362,2024-04-02 00:52:06,App,Low,3,1
909315,301650,2025-10-12 02:26:25,Loan,Medium,14,5
909316,334429,2024-12-05 06:56:33,Transaction,High,10,1
909317,337487,2025-09-25 14:56:43,Loan,High,4,3
909318,306016,2025-09-02 19:32:34,Loan,Medium,11,4
909319,322503,2023-10-22 12:30:57,App,High,16,4
909320,327919,2024-02-18 02:41:09,Fraud,High,1,2
909321,332685,2025-09-05 01:00:22,App,High,3,1
909322,317192,2023-04-02 08:40:43,App,Medium,5,4
909323,313116,2024-08-14 09:38:55,Loan,Critical,10,4
909324,322730,2023-05-02 02:10:32,Card,Medium,7,3
909325,324015,2025-10-03 11:06:02,Transaction,Low,5,3
909326,324103,2023-05-20 03:46:29,Transaction,Medium,9,4
909327,312870,2023-07-11 10:16:13,Transaction,High,15,2
909328,304749,2025-01-14 12:14:05,Loan,Critical,10,3
909329,310041,2024-05-10 00:35:43,Fraud,High,2,1
909330,321796,2025-07-28 20:25:28,Fraud,Low,19,2
909331,336460,2025-07-14 05:08:55,App,Low,19,1
909332,320861,2024-02-24 03:39:49,Card,Low,1,2
909333,312190,2024-03-07 13:35:11,Loan,Critical,5,2
909334,312867,2025-12-16 16:17:46,Transaction,High,18,5
909335,309049,2024-06-24 16:42:29,Service,Critical,3,4
909336,308245,2024-08-21 14:37:43,App,Critical,0,2
909337,338972,2023-03-24 17:16:42,Loan,Medium,5,2
909338,325499,2025-05-01 05:31:11,Transaction,High,1,2
909339,310228,2025-07-25 06:09:47,App,Medium,0,2
909340,330078,2025-10-14 20:03:55,Card,Medium,5,3
909341,339977,2023-11-27 14:54:31,Service,Low,7,1
909342,321402,2024-10-06 14:09:03,Loan,Critical,16,2
909343,308276,2025-12-02 06:28:55,App,Medium,15,4
909344,305396,2024-05-05 09:16:45,Loan,Critical,5,4
909345,330303,2025-09-02 23:50:55,Loan,Low,15,5
909346,317948,2024-06-06 12:36:56,Transaction,High,12,2
909347,326700,2025-12-01 08:52:57,Fraud,Critical,17,5
909348,336223,2023-08-16 15:20:19,App,High,8,3
909349,323374,2024-11-27 13:45:55,App,Medium,18,4
909350,330021,2023-11-08 22:54:27,Transaction,High,17,4
909351,332618,2023-09-05 12:11:06,App,High,14,3
909352,328811,2025-09-28 06:08:49,Fraud,Medium,4,5
909353,305145,2025-04-15 06:14:17,Card,Medium,19,3
909354,337494,2023-10-30 23:49:06,Service,Low,4,2
909355,304455,2024-03-21 13:51:57,Loan,Low,17,5
909356,316496,2023-03-17 02:49:03,Fraud,Low,10,5
909357,330011,2025-03-13 21:20:40,Fraud,Low,3,1
909358,325121,2023-05-23 13:09:04,Card,Medium,7,4
909359,309310,2023-08-09 17:19:22,App,Critical,3,1
909360,335811,2024-01-07 11:47:53,Card,Critical,3,2
909361,315831,2025-04-13 06:49:18,Transaction,Medium,17,2
909362,333657,2024-09-17 10:17:58,Card,Low,19,1
909363,315229,2023-12-08 14:27:16,Fraud,Medium,0,5
909364,326427,2023-06-18 09:32:47,App,High,12,1
909365,333051,2023-07-26 06:41:04,Fraud,Low,6,2
909366,312324,2024-09-14 09:38:01,Fraud,Critical,2,5
909367,336310,2023-01-08 05:32:57,App,Critical,5,3
909368,329240,2023-06-01 05:28:32,Fraud,Medium,2,3
909369,332227,2025-01-23 11:42:04,Fraud,High,14,2
909370,319203,2024-05-21 00:50:14,Card,Medium,10,1
909371,310496,2023-05-27 01:33:54,Transaction,Critical,1,1
909372,314070,2023-08-01 22:23:58,Card,Critical,3,3
909373,322300,2023-03-16 10:50:21,Service,High,3,3
909374,310571,2024-05-15 16:18:32,Fraud,High,8,5
909375,306550,2023-05-21 19:55:20,Loan,Low,10,2
909376,327694,2024-09-05 23:53:15,Loan,Medium,3,5
909377,332399,2025-05-25 00:13:29,Fraud,Low,5,4
909378,302824,2025-08-18 01:57:37,Service,High,0,3
909379,329669,2024-12-16 07:36:41,Service,Critical,7,4
909380,308870,2024-09-17 04:33:51,Card,Medium,0,1
909381,317968,2024-02-23 02:12:33,Service,High,6,5
909382,318101,2024-03-13 15:04:24,Fraud,Medium,9,3
909383,324860,2024-01-05 09:32:30,Card,Low,6,5
909384,302081,2024-11-22 02:39:09,Card,Low,13,4
909385,313912,2023-03-04 16:13:45,Service,Critical,9,5
909386,328816,2025-07-19 03:06:58,Service,Low,2,4
909387,325103,2023-07-01 09:35:40,Service,Critical,8,1
909388,322255,2023-07-01 17:51:48,Service,Medium,4,5
909389,338018,2023-10-12 17:33:12,Fraud,Critical,13,1
909390,330303,2023-02-24 12:04:39,Card,High,12,4
909391,326600,2023-07-11 13:30:39,Transaction,High,1,2
909392,305268,2023-06-28 12:47:36,Fraud,High,15,5
909393,315482,2025-12-10 20:08:16,Transaction,Low,9,5
909394,338348,2023-03-14 13:28:18,Loan,Critical,11,5
909395,335654,2025-10-10 02:02:38,Service,Critical,5,5
909396,305328,2025-07-29 06:32:37,Service,High,18,1
909397,328810,2025-12-30 05:49:42,Service,High,4,2
909398,323786,2023-10-10 00:09:52,Transaction,High,9,5
909399,320871,2023-05-29 18:09:08,Fraud,High,2,2
909400,333360,2023-09-24 01:02:25,Fraud,High,12,3
909401,335334,2024-10-25 18:38:21,Loan,Low,5,2
909402,313839,2023-01-23 13:50:55,App,Critical,8,3
909403,302979,2025-07-31 16:03:01,App,Critical,6,1
909404,301729,2023-02-14 10:02:03,Fraud,Critical,7,2
909405,319531,2023-09-10 14:59:37,App,Medium,4,1
909406,307468,2024-03-06 20:08:22,Service,Critical,7,4
909407,329790,2024-02-23 22:24:37,Fraud,Medium,18,3
909408,317341,2023-05-24 08:51:26,Loan,Medium,15,3
909409,301118,2023-04-10 12:17:49,Fraud,Critical,19,2
909410,333536,2023-11-01 11:38:57,Card,Critical,14,1
909411,326826,2023-05-03 14:59:21,Loan,Medium,18,2
909412,310059,2025-03-22 04:26:02,Loan,Low,0,4
909413,301266,2024-06-05 08:14:57,App,Medium,6,4
909414,315790,2025-01-09 01:09:37,Service,Low,8,2
909415,333748,2024-10-28 19:47:50,Card,Medium,6,3
909416,337296,2024-04-15 12:00:37,Service,Critical,7,3
909417,338206,2024-11-10 11:12:18,Transaction,Critical,9,2
909418,316329,2025-12-02 00:53:28,Service,Critical,4,5
909419,302834,2023-06-28 07:51:31,App,Low,6,5
909420,321700,2023-03-27 17:33:07,Card,High,13,4
909421,331042,2025-10-06 03:28:07,Loan,Medium,9,1
909422,303892,2023-01-27 07:33:37,Fraud,High,14,4
909423,301147,2023-02-25 12:13:43,Card,Medium,7,4
